id,param
56,"{""a"": -38962.01936520919, ""b"": 43012.77681380855, ""c"": 973985.6911832619}"
58,"{""a"": -47576.13151148004, ""b"": -10791.278717658919, ""c"": 3698425.8169430043}"
59,"{""a"": 36863.38123054931, ""b"": -31186.924401494936, ""c"": -1292536.956583529}"
60,"{""a"": -52998.06451261951, ""b"": 36195.791232101314, ""c"": 2208089.2547526527}"
61,"{""a"": 5881.8393360562995, ""b"": -29751.25991673528, ""c"": 775423.9352060731}"
62,"{""a"": 9932.500954944062, ""b"": -55981.329282446895, ""c"": 1535586.5526029046}"
63,"{""a"": 35898.157941853664, ""b"": -39886.99133606288, ""c"": -882247.374788512}"
64,"{""a"": -45137.51072371944, ""b"": 29608.608102044847, ""c"": 1929243.9170784317}"
65,"{""a"": -49903.135710511764, ""b"": -18141.075196546706, ""c"": 4147036.0548374574}"
66,"{""a"": -51018.883162161146, ""b"": -9292.6114567099, ""c"": 3873693.7722988357}"
67,"{""a"": 14410.745507406691, ""b"": -20952.68914953087, ""c"": -158462.09982559204}"
68,"{""a"": -12491.31466760483, ""b"": -35292.91644516194, ""c"": 2256818.7866719933}"
69,"{""a"": 14863.32075479969, ""b"": -73162.61279192225, ""c"": 1876415.2074244036}"
70,"{""a"": -529.9407757492987, ""b"": -68421.17878767828, ""c"": 2745118.381924629}"
71,"{""a"": 22909.96986685567, ""b"": -39321.13518957677, ""c"": -15840.702733829796}"
74,"{""a"": 31650.15381771597, ""b"": -45510.62092363113, ""c"": -369560.2366695288}"
76,"{""a"": -33943.59046234362, ""b"": -31672.4399879737, ""c"": 3586588.965309599}"
78,"{""a"": 29787.947302804325, ""b"": -16677.434485195197, ""c"": -1383723.2798625105}"
82,"{""a"": 41085.0149665786, ""b"": 17477.03603242022, ""c"": -3506677.4462065743}"
85,"{""a"": 34849.07046841733, ""b"": 5534.134018182012, ""c"": -2607715.969649345}"
88,"{""a"": -43859.86243118407, ""b"": -26828.40380993826, ""c"": 4073711.408000388}"
89,"{""a"": -41542.16822499269, ""b"": -1173.461588959297, ""c"": 2903521.391680329}"
90,"{""a"": -29415.873695913164, ""b"": -23666.112933078522, ""c"": 2956471.718481691}"
91,"{""a"": -50679.027646231465, ""b"": -13787.697790631617, ""c"": 4025959.7359920703}"
92,"{""a"": 58768.355410537224, ""b"": 17094.786205882876, ""c"": -4706693.880681695}"
93,"{""a"": 17587.04246465326, ""b"": -48846.7559499867, ""c"": 727014.4196674796}"
94,"{""a"": 23502.0108101825, ""b"": -16734.25210502302, ""c"": -947557.2649943006}"
95,"{""a"": -38667.98224581735, ""b"": -46153.69367661889, ""c"": 4483415.726856029}"
96,"{""a"": -44904.61996526994, ""b"": -28390.629259815898, ""c"": 4209169.265905526}"
97,"{""a"": -44503.00253817937, ""b"": -8179.743055777784, ""c"": 3382726.173655944}"
98,"{""a"": 32206.675012902884, ""b"": -26273.32904959019, ""c"": -1170386.67263457}"
99,"{""a"": 44713.056681205126, ""b"": 20589.785548624437, ""c"": -3878664.4247123334}"
100,"{""a"": -50244.86034746596, ""b"": -9295.324362609768, ""c"": 3818235.8857546304}"
101,"{""a"": 53258.976714245284, ""b"": 7021.153439316622, ""c"": -3930197.1954146395}"
102,"{""a"": 46328.2935765699, ""b"": 16566.418689230843, ""c"": -3831948.3314278834}"
103,"{""a"": 25932.63294733895, ""b"": -6380.720724828614, ""c"": -1526572.074413071}"
104,"{""a"": -7144.631211535054, ""b"": -61660.72191952839, ""c"": 2932117.569295851}"
105,"{""a"": 6962.955307698782, ""b"": -18797.110646479086, ""c"": 267830.07223713695}"
106,"{""a"": -26569.68784823969, ""b"": -28595.959895978434, ""c"": 2959289.275214385}"
107,"{""a"": 17100.652706972753, ""b"": -11721.513751252285, ""c"": -708494.8528106303}"
108,"{""a"": 17916.77335445114, ""b"": -53556.43390100001, ""c"": 892075.5879615819}"
109,"{""a"": -41004.20494410049, ""b"": -17264.49454960897, ""c"": 3501405.5369932116}"
110,"{""a"": 12536.0588543538, ""b"": -53790.60882637856, ""c"": 1269049.0996845893}"
111,"{""a"": -21433.67068135109, ""b"": -61734.41085813611, ""c"": 3914979.4891282017}"
112,"{""a"": -39780.97536147364, ""b"": -24675.63058822068, ""c"": 3708471.0579888686}"
113,"{""a"": 29853.072296543236, ""b"": -46897.2854763391, ""c"": -190993.0353129797}"
115,"{""a"": 23976.503912494878, ""b"": 34826.772333966146, ""c"": -3019776.5898781433}"
116,"{""a"": -355.63701351330127, ""b"": -31715.806101346225, ""c"": 1281744.8707641668}"
117,"{""a"": 46637.503977118664, ""b"": 17498.945278856314, ""c"": -3888466.00239278}"
118,"{""a"": 40195.34101332699, ""b"": -29900.738899165008, ""c"": -1575671.4557025551}"
119,"{""a"": -58913.578702492785, ""b"": 20443.69157789697, ""c"": 3237421.0194196766}"
120,"{""a"": -32599.075668527676, ""b"": -43158.15107059496, ""c"": 3945619.0836206223}"
121,"{""a"": -19925.540439389762, ""b"": -64035.76523099844, ""c"": 3903536.99911835}"
122,"{""a"": -29248.14271041254, ""b"": -53011.14790810072, ""c"": 4108790.547920092}"
123,"{""a"": -2586.6388830365386, ""b"": -60536.56041083548, ""c"": 2574236.8446062417}"
125,"{""a"": 55890.66734516267, ""b"": 29893.29377131244, ""c"": -5015278.277185599}"
126,"{""a"": -56389.14566902938, ""b"": -15102.143853278612, ""c"": 4472789.372770611}"
127,"{""a"": 40206.31572885288, ""b"": -25061.763095114584, ""c"": -1764102.5994033813}"
128,"{""a"": 28199.964893036722, ""b"": 51148.865404611446, ""c"": -3955130.1920533166}"
131,"{""a"": -41072.97420162321, ""b"": -23383.874356326545, ""c"": 3744915.205360392}"
132,"{""a"": 34908.70081137046, ""b"": -26116.064170608435, ""c"": -1359142.052989645}"
133,"{""a"": -43221.29914613068, ""b"": -24584.161700176308, ""c"": 3940913.573588247}"
136,"{""a"": -51546.2347296944, ""b"": 9282.777935905644, ""c"": 3173172.964638737}"
138,"{""a"": 27545.233093527204, ""b"": 31731.7063156844, ""c"": -3142339.738454122}"
139,"{""a"": -38234.960265263646, ""b"": -34698.18946397351, ""c"": 4000657.153137309}"
140,"{""a"": -56858.593566626936, ""b"": -16586.848533883953, ""c"": 4563739.072398191}"
141,"{""a"": -13904.760069257938, ""b"": -39801.39108291099, ""c"": 2531650.917054136}"
142,"{""a"": 36684.22721086939, ""b"": -58529.75140609615, ""c"": -202412.53071383276}"
143,"{""a"": 17022.19074904266, ""b"": -12429.155511067824, ""c"": -675107.5486447578}"
145,"{""a"": 55537.81793617861, ""b"": 13324.916598998927, ""c"": -4336132.541874028}"
146,"{""a"": 29016.08761824468, ""b"": -4203.262189677276, ""c"": -1824549.7500310394}"
147,"{""a"": -57399.95654464161, ""b"": 1642.8823428792384, ""c"": 3877075.8650705633}"
149,"{""a"": -37481.76216927878, ""b"": -44696.44703551578, ""c"": 4345677.139026053}"
150,"{""a"": -27491.30075368541, ""b"": -39348.87046894689, ""c"": 3447826.8232960314}"
152,"{""a"": -23371.515939790304, ""b"": -39770.19622928287, ""c"": 3179328.336409769}"
153,"{""a"": 40296.1898166328, ""b"": 50905.78246876782, ""c"": -4775807.244540034}"
154,"{""a"": 14252.056026221375, ""b"": -35659.34100397972, ""c"": 433964.60822186887}"
155,"{""a"": -11449.808202590872, ""b"": -59954.69460716207, ""c"": 3159319.002509308}"
157,"{""a"": 20314.751949162503, ""b"": -65716.95718020319, ""c"": 1206274.57629361}"
158,"{""a"": -10989.484973846478, ""b"": -55211.414878298856, ""c"": 2940337.3836914795}"
160,"{""a"": 5854.503756879083, ""b"": 50322.00493009715, ""c"": -2388309.340132562}"
161,"{""a"": 20960.662737031133, ""b"": -68939.9244398748, ""c"": 1289911.4313025568}"
162,"{""a"": 59096.004010805824, ""b"": -17122.666562348983, ""c"": -3379155.9296150953}"
163,"{""a"": -54970.11956391155, ""b"": -12042.982069193196, ""c"": 4249692.516519006}"
164,"{""a"": 39494.94054788287, ""b"": -45214.64469040293, ""c"": -918442.1506259338}"
165,"{""a"": 29807.247388390057, ""b"": -55132.041995139756, ""c"": 138869.40117117047}"
167,"{""a"": 42502.90141403633, ""b"": -47450.111464048154, ""c"": -1036603.0788025104}"
169,"{""a"": -46118.4194832777, ""b"": -18998.03897829995, ""c"": 3919113.3529982963}"
170,"{""a"": 15654.567575553963, ""b"": -27591.21658934822, ""c"": 19249.20080555789}"
171,"{""a"": 36380.25147542877, ""b"": 44173.4566311096, ""c"": -4240814.729954794}"
172,"{""a"": -10512.19447151632, ""b"": -58120.26413168115, ""c"": 3023277.22919364}"
173,"{""a"": -58697.74610269895, ""b"": -13327.055135998045, ""c"": 4561150.509841097}"
174,"{""a"": -34353.16054167132, ""b"": -44202.374907432735, ""c"": 4111207.5318295723}"
175,"{""a"": 34846.185822573934, ""b"": 15780.26335818816, ""c"": -3013024.407433406}"
176,"{""a"": -25821.09300501951, ""b"": -56910.41258331475, ""c"": 4025138.199455115}"
177,"{""a"": -47131.478966661176, ""b"": -56989.88245952074, ""c"": 5493341.534140963}"
178,"{""a"": 59661.56249555005, ""b"": -6747.891085680705, ""c"": -3828208.9577648537}"
179,"{""a"": 55254.02992761513, ""b"": -15064.206849002745, ""c"": -3191597.2076722663}"
180,"{""a"": 3147.3185741614416, ""b"": -67532.74389878276, ""c"": 2457502.8747963016}"
181,"{""a"": 25397.2119987691, ""b"": 59200.46420026507, ""c"": -4080999.8132230616}"
182,"{""a"": 43916.15775944538, ""b"": 11342.560569434587, ""c"": -3460300.5643201107}"
183,"{""a"": 49262.113867537446, ""b"": -21104.17316168941, ""c"": -2546157.054633921}"
184,"{""a"": -40639.30597923531, ""b"": -47560.701204139055, ""c"": 4675915.174647958}"
185,"{""a"": 27976.118545687885, ""b"": 5886.921936225583, ""c"": -2150178.3579713707}"
186,"{""a"": 4225.612423797944, ""b"": 69111.23571187332, ""c"": -3019409.613763557}"
188,"{""a"": -50715.49541258276, ""b"": -11.10872559035488, ""c"": 3486522.036705147}"
189,"{""a"": -30579.193268196792, ""b"": -56285.61079453391, ""c"": 4326977.871749547}"
190,"{""a"": 27788.039132820035, ""b"": -160.82970352020493, ""c"": -1900002.0609416596}"
192,"{""a"": -39057.70043088665, ""b"": -46167.399469578675, ""c"": 4508706.975971348}"
193,"{""a"": 40473.25454098388, ""b"": -13333.30300912459, ""c"": -2249717.7178412946}"
194,"{""a"": -32643.844464457605, ""b"": -58502.34366295162, ""c"": 4559158.292782833}"
196,"{""a"": -52487.50062227784, ""b"": -37589.04717179173, ""c"": 5089561.922249614}"
198,"{""a"": -49740.04437958423, ""b"": -24174.123695737253, ""c"": 4374870.77786011}"
199,"{""a"": 37359.43567831197, ""b"": -20585.745898899782, ""c"": -1750180.0153207562}"
200,"{""a"": -15471.275121083281, ""b"": -48889.97306391652, ""c"": 2997439.5941676595}"
201,"{""a"": -2027.054997572888, ""b"": -75955.42136271072, ""c"": 3145362.4802036225}"
202,"{""a"": -7216.865165858793, ""b"": -65560.09409147596, ""c"": 3090839.118589724}"
203,"{""a"": 29103.212747845027, ""b"": -50213.512944664486, ""c"": -10411.008282803255}"
204,"{""a"": -49412.34211419145, ""b"": 10788.987633403172, ""c"": 2967487.510954937}"
205,"{""a"": 35218.18100291622, ""b"": 23768.66192307235, ""c"": -3354427.727117096}"
206,"{""a"": 48728.06347153844, ""b"": 11444.779468196546, ""c"": -3791986.611891616}"
207,"{""a"": 59856.30832061363, ""b"": -15639.017479529692, ""c"": -3487037.5129101165}"
208,"{""a"": -36711.55382656871, ""b"": -56406.22585028758, ""c"": 4752756.546952909}"
209,"{""a"": 53015.73101715533, ""b"": -16158.885183728285, ""c"": -2999612.7224463695}"
210,"{""a"": -10925.769953004541, ""b"": -51667.69599592029, ""c"": 2795249.7147703967}"
211,"{""a"": 32941.88442764975, ""b"": 19587.103516025483, ""c"": -3032791.249106548}"
212,"{""a"": 50092.05035610254, ""b"": 9443.951857772801, ""c"": -3806456.12824879}"
213,"{""a"": 47203.81519805882, ""b"": -40472.70635547754, ""c"": -1639039.4252685937}"
216,"{""a"": 30648.984534587868, ""b"": -37152.92086559443, ""c"": -630396.1407684308}"
217,"{""a"": -45399.35523741348, ""b"": 23410.270051315543, ""c"": 2193126.1974009587}"
218,"{""a"": -26838.0967055412, ""b"": -57264.70779504519, ""c"": 4111356.393870048}"
219,"{""a"": -36236.41718855727, ""b"": -53594.62513421117, ""c"": 4607601.985503773}"
220,"{""a"": 31601.55637243482, ""b"": -41664.04053961398, ""c"": -519093.05699910823}"
221,"{""a"": -51436.42902525176, ""b"": -42707.4260089444, ""c"": 5224356.593586648}"
222,"{""a"": 45530.24358160535, ""b"": -21165.62922787435, ""c"": -2287471.3871570323}"
223,"{""a"": -48196.53792933742, ""b"": -21266.209692678385, ""c"": 4155616.504745207}"
224,"{""a"": 40806.14216002617, ""b"": 30870.34458905524, ""c"": -4018837.346188742}"
225,"{""a"": -50038.46577663502, ""b"": -28912.91061055757, ""c"": 4578569.982460837}"
226,"{""a"": -43992.387464743006, ""b"": 6753.874565771461, ""c"": 2755055.175657658}"
227,"{""a"": -33664.122593700726, ""b"": -29027.596708714125, ""c"": 3460880.203453447}"
228,"{""a"": 9281.735427521082, ""b"": -53696.57399794479, ""c"": 1488722.4044750181}"
229,"{""a"": -45122.28185768887, ""b"": -27043.624782708757, ""c"": 4171191.8634695983}"
231,"{""a"": -4753.148665090476, ""b"": -42100.32780965378, ""c"": 1994147.0714132322}"
232,"{""a"": -47351.63731916616, ""b"": -23816.728848280567, ""c"": 4196713.795103276}"
235,"{""a"": 50271.399275472824, ""b"": -22119.625471062187, ""c"": -2576843.928208997}"
236,"{""a"": -7775.063021878357, ""b"": -76317.9857821858, ""c"": 3553684.0347062466}"
238,"{""a"": -3747.98579850918, ""b"": -63995.59339217588, ""c"": 2790348.034147471}"
239,"{""a"": -53581.712299571, ""b"": -19395.0828048345, ""c"": 4451639.970297755}"
240,"{""a"": -53225.5814046001, ""b"": -13073.069627352786, ""c"": 4172394.1763120233}"
242,"{""a"": -14057.325075759227, ""b"": -63833.69942156391, ""c"": 3491018.534080285}"
243,"{""a"": 41355.47509015941, ""b"": 11875.780239506741, ""c"": -3305662.3518037987}"
244,"{""a"": 25031.67144683313, ""b"": -54410.534582854, ""c"": 435156.46336047055}"
245,"{""a"": 20040.833104500856, ""b"": 40080.3389367137, ""c"": -2955472.757896507}"
246,"{""a"": 36603.006221485644, ""b"": 21197.46182167701, ""c"": -3344943.8602240374}"
247,"{""a"": -11165.602466195947, ""b"": -62879.15636034115, ""c"": 3254917.1721272687}"
248,"{""a"": 52346.604026538575, ""b"": -6470.082135359742, ""c"": -3332011.260440391}"
249,"{""a"": -13563.309156945432, ""b"": -80187.78818910029, ""c"": 4103878.585488719}"
251,"{""a"": 53586.427449289884, ""b"": -40297.919544314835, ""c"": -2081866.5684120245}"
252,"{""a"": -43407.567627400174, ""b"": -53378.313476869764, ""c"": 5092661.946370628}"
253,"{""a"": 43062.58254618175, ""b"": -28223.01355874911, ""c"": -1838971.5640089272}"
254,"{""a"": -49065.7486879542, ""b"": -19383.93966397176, ""c"": 4140940.08318963}"
255,"{""a"": 1264.798311947909, ""b"": -57286.74346087465, ""c"": 2180975.8786347536}"
256,"{""a"": -29329.345158650143, ""b"": -64701.42988416813, ""c"": 4576303.097873997}"
257,"{""a"": -6392.838339733028, ""b"": -56423.336991928445, ""c"": 2673020.812429291}"
258,"{""a"": -28660.341285707036, ""b"": -64783.35040175577, ""c"": 4530242.189247489}"
259,"{""a"": -44908.15756025467, ""b"": -24757.053079333804, ""c"": 4066373.827893513}"
260,"{""a"": 44050.88474775609, ""b"": -50857.24541553228, ""c"": -1011948.3327794643}"
261,"{""a"": -48882.278667214174, ""b"": -10126.317930759396, ""c"": 3758136.2420126023}"
262,"{""a"": 9604.129365162424, ""b"": -49253.353280766285, ""c"": 1290859.3781168452}"
263,"{""a"": -15086.502456891163, ""b"": -48567.229659981036, ""c"": 2959608.063271123}"
264,"{""a"": 35555.187144523705, ""b"": -34553.022951453124, ""c"": -1074020.5566525438}"
265,"{""a"": 45372.49460520574, ""b"": -43625.72908140508, ""c"": -1386814.525672471}"
266,"{""a"": 43537.13809694776, ""b"": -408.5548472572991, ""c"": -2969866.1617813343}"
267,"{""a"": 45687.87700633891, ""b"": 11847.258693155658, ""c"": -3599249.5984160765}"
268,"{""a"": -46965.39213702601, ""b"": -22947.45590896067, ""c"": 4135824.9759368123}"
269,"{""a"": 37802.8859755321, ""b"": 12782.837147633065, ""c"": -3094611.48992195}"
270,"{""a"": -30599.542918352956, ""b"": -66041.15172818436, ""c"": 4713706.586541359}"
271,"{""a"": 11646.630936789597, ""b"": -64855.23399767327, ""c"": 1767494.1521525045}"
272,"{""a"": 44902.46175363383, ""b"": -30299.071314171844, ""c"": -1883291.2257867868}"
273,"{""a"": -43906.12246722017, ""b"": -38937.61024786587, ""c"": 4559397.674097535}"
274,"{""a"": -47987.51635732978, ""b"": 12278.436749113855, ""c"": 2811115.27227896}"
275,"{""a"": -21426.805508716723, ""b"": -51797.83392343731, ""c"": 3521869.784466859}"
279,"{""a"": 14325.450494063785, ""b"": -44234.52219260839, ""c"": 768171.5009937129}"
280,"{""a"": -41683.29884053315, ""b"": -59402.16909464306, ""c"": 5211812.904565392}"
281,"{""a"": 11299.663193620358, ""b"": -61164.708651398614, ""c"": 1644995.2106793679}"
283,"{""a"": -18862.99098663355, ""b"": -75497.81029652628, ""c"": 4281733.577774356}"
284,"{""a"": 3140.6483319771723, ""b"": -43760.74360300557, ""c"": 1517760.6080052732}"
285,"{""a"": 31994.00249323258, ""b"": -46629.92137055601, ""c"": -349601.53062705864}"
286,"{""a"": 39899.73706733833, ""b"": 4651.949521824419, ""c"": -2917032.022554509}"
287,"{""a"": 17265.015751771618, ""b"": -63953.82579328246, ""c"": 1345542.4673656134}"
288,"{""a"": 3811.5827833325375, ""b"": -33249.132050172026, ""c"": 1055981.2720192778}"
289,"{""a"": -4375.666698889967, ""b"": -13172.859030481679, ""c"": 825147.6149194381}"
290,"{""a"": -33055.23413286873, ""b"": -68012.67393561875, ""c"": 4959434.312664032}"
291,"{""a"": 18137.840242007085, ""b"": -29898.740307456566, ""c"": -59015.8479142081}"
292,"{""a"": 49844.346667603815, ""b"": -41911.47382637553, ""c"": -1761233.274681127}"
293,"{""a"": -16696.33889589756, ""b"": -40553.39896668133, ""c"": 2753726.784340989}"
295,"{""a"": -41630.261825302354, ""b"": -11368.135529200808, ""c"": 3313307.6577261914}"
296,"{""a"": -6144.8312386457355, ""b"": -50698.22811624594, ""c"": 2428721.34262215}"
297,"{""a"": -30077.529738947935, ""b"": -67894.9672405851, ""c"": 4750973.03588967}"
299,"{""a"": 36541.93171986467, ""b"": -40186.769954800686, ""c"": -916572.4610357817}"
300,"{""a"": -60471.33121562988, ""b"": -21672.72434321238, ""c"": 5009728.918740377}"
301,"{""a"": -46101.91997899829, ""b"": -16041.371105692917, ""c"": 3801114.3995174146}"
302,"{""a"": -32378.31481089204, ""b"": -58337.28994041658, ""c"": 4531645.767046673}"
303,"{""a"": -7762.2904560113375, ""b"": -67012.3153295019, ""c"": 3185185.2381838886}"
304,"{""a"": 14066.002854750499, ""b"": -19708.78780116237, ""c"": -184037.1168266057}"
305,"{""a"": 21845.54996567772, ""b"": -51647.52320153215, ""c"": 545226.9880387364}"
306,"{""a"": -25260.232804687173, ""b"": -39663.56190460159, ""c"": 3306162.8659552955}"
307,"{""a"": -2663.4586382105867, ""b"": -36129.93682192475, ""c"": 1614635.7475995545}"
308,"{""a"": 49896.49666513291, ""b"": -8112.847208175212, ""c"": -3099048.4952889313}"
309,"{""a"": 14484.512297775458, ""b"": -25134.503629175684, ""c"": 2222.1745678880347}"
310,"{""a"": 48118.970967723675, ""b"": 18842.388554385303, ""c"": -4041697.98361368}"
311,"{""a"": 15583.972411385519, ""b"": -66955.20743216743, ""c"": 1580055.505000354}"
312,"{""a"": 28959.561182674137, ""b"": -53450.227240143344, ""c"": 127118.0931866238}"
314,"{""a"": -18346.326445630115, ""b"": -61865.53276591024, ""c"": 3708314.0706174057}"
315,"{""a"": -33179.34921600625, ""b"": -50782.51501520211, ""c"": 4289328.926402671}"
316,"{""a"": 10150.781323192206, ""b"": -47623.36363910244, ""c"": 1188788.628692404}"
317,"{""a"": 36746.246303645195, ""b"": -42216.176539981825, ""c"": -851054.8447326694}"
319,"{""a"": -26093.701413215735, ""b"": -58522.89844217111, ""c"": 4106775.162102977}"
320,"{""a"": 8060.376086690481, ""b"": -21237.027423635896, ""c"": 290037.2155150958}"
322,"{""a"": -32574.10321525331, ""b"": -44825.552812812864, ""c"": 4011839.889964132}"
323,"{""a"": 2236.6467204820206, ""b"": -65760.77939473362, ""c"": 2449183.468919699}"
324,"{""a"": -24596.342149658027, ""b"": 11018.743375446458, ""c"": 1257846.2882119017}"
325,"{""a"": 8185.330844228199, ""b"": -69427.07434934234, ""c"": 2186099.7434155126}"
326,"{""a"": 10801.053406819296, ""b"": -69321.36350803496, ""c"": 2001621.3887751077}"
328,"{""a"": -57824.07680330034, ""b"": -9202.414581680525, ""c"": 4335271.319670735}"
329,"{""a"": 15445.490699814225, ""b"": -61589.04625479093, ""c"": 1377231.5450260893}"
330,"{""a"": 30341.73985293902, ""b"": 32508.905934813236, ""c"": -3362388.399942114}"
331,"{""a"": -45229.583623138744, ""b"": 8075.455136069184, ""c"": 2788152.933930177}"
332,"{""a"": 42114.14373381561, ""b"": -43261.23594720574, ""c"": -1177326.9509061794}"
333,"{""a"": -31960.82734859973, ""b"": -27521.09410904633, ""c"": 3287378.846960633}"
334,"{""a"": 21451.51452970322, ""b"": -51603.217137147374, ""c"": 569204.9942619486}"
335,"{""a"": -2656.6588141332986, ""b"": -43525.60889912717, ""c"": 1905804.2772628756}"
336,"{""a"": -6628.336319979565, ""b"": -68259.93366064742, ""c"": 3156324.4519874137}"
337,"{""a"": 14024.482197927844, ""b"": 32966.909601821564, ""c"": -2262430.082386317}"
338,"{""a"": -3004.388718754198, ""b"": -8884.451051663738, ""c"": 561445.6730600382}"
339,"{""a"": -41780.29037842431, ""b"": 12997.650307182557, ""c"": 2356943.683218636}"
340,"{""a"": 48996.14445087174, ""b"": -37705.39407528007, ""c"": -1869250.038250272}"
341,"{""a"": -28912.65855976827, ""b"": 4691.586302775235, ""c"": 1803339.0811368811}"
342,"{""a"": -8116.442172900001, ""b"": 24026.689833917553, ""c"": -388536.21811601525}"
343,"{""a"": 25690.16481703393, ""b"": 9958.909486736775, ""c"": -2153895.080232873}"
344,"{""a"": -6923.347763157695, ""b"": -75750.5932130753, ""c"": 3473059.1533879917}"
345,"{""a"": 18294.68806710804, ""b"": 20479.661851353827, ""c"": -2062292.0336735435}"
346,"{""a"": -17523.741271355873, ""b"": -63921.275970447066, ""c"": 3734144.0065511432}"
