id,param
286,"{""X"": [[68.64152777777777, 39.51819444444445], [68.6373611111111, 39.51819444444445], [68.6373611111111, 39.52236111111111], [68.64152777777777, 39.52236111111111]], ""w"": [3242953.070877861, -3242953.070871706, 3242953.070872791, -3242953.070878946], ""a"": [357233.85075630405, 29057.988281484264, -59415.58593727565]}"
287,"{""X"": [[68.64569444444444, 39.51819444444445], [68.64152777777777, 39.51819444444445], [68.64152777777777, 39.52236111111111], [68.64569444444444, 39.52236111111111]], ""w"": [-1429159.9791669557, 1429159.979166851, -1429159.9791670328, 1429159.9791671373], ""a"": [2203213.21424429, 8202.011718774002, -69901.17187511137]}"
288,"{""X"": [[68.64986111111111, 39.51819444444445], [68.64569444444444, 39.51819444444445], [68.64569444444444, 39.52236111111111], [68.64986111111111, 39.52236111111111]], ""w"": [-2587219.950887751, 2587219.9508858304, -2587219.950889167, 2587219.9508910878], ""a"": [291585.37571839296, 22682.373046798453, -46682.373046901856]}"
289,"{""X"": [[68.65402777777777, 39.51819444444445], [68.64986111111111, 39.51819444444445], [68.64986111111111, 39.52236111111111], [68.65402777777777, 39.52236111111111]], ""w"": [-1816909.766325848, 1816909.766325141, -1816909.7663317518, 1816909.7663324585], ""a"": [2110102.874900836, -18464.38476586258, -21221.98242193895]}"
290,"{""X"": [[68.65819444444443, 39.51819444444445], [68.65402777777777, 39.51819444444445], [68.65402777777777, 39.52236111111111], [68.65819444444443, 39.52236111111111]], ""w"": [-2589713.2905060123, 2589713.290503344, -2589713.290507979, 2589713.290510647], ""a"": [219754.17981514643, -5594.3847658194845, 4252.822265512889]}"
291,"{""X"": [[68.66236111111111, 39.51819444444445], [68.65819444444443, 39.51819444444445], [68.65819444444443, 39.52236111111111], [68.66236111111111, 39.52236111111111]], ""w"": [5169878.914605159, -5169878.914601853, 5169878.914607599, -5169878.9146109065], ""a"": [966771.2129828164, -7888.828124740803, -10663.183593650194]}"
292,"{""X"": [[68.66652777777777, 39.51819444444445], [68.66236111111111, 39.51819444444445], [68.66236111111111, 39.52236111111111], [68.66652777777777, 39.52236111111111]], ""w"": [-3120480.43087582, 3120480.4308843766, -3120480.430878756, 3120480.4308702], ""a"": [413705.14113797725, 6985.224609564922, -22510.810546491393]}"
293,"{""X"": [[68.67069444444444, 39.51819444444445], [68.66652777777777, 39.51819444444445], [68.66652777777777, 39.52236111111111], [68.67069444444444, 39.52236111111111]], ""w"": [-1136065.8782471605, 1136065.8782466662, -1136065.8782475253, 1136065.8782480196], ""a"": [-1791806.725169629, 24941.98242182334, 2096.396484329677]}"
294,"{""X"": [[68.6748611111111, 39.51819444444445], [68.67069444444444, 39.51819444444445], [68.67069444444444, 39.52236111111111], [68.6748611111111, 39.52236111111111]], ""w"": [4885085.810292822, -4885085.810296334, 4885085.810290231, -4885085.810286719], ""a"": [225887.2812027949, 8032.822265385765, -19576.787109515157]}"
295,"{""X"": [[68.67902777777778, 39.51819444444445], [68.6748611111111, 39.51819444444445], [68.6748611111111, 39.52236111111111], [68.67902777777778, 39.52236111111111]], ""w"": [2687485.651338292, -2687485.6513414048, 2687485.651343959, -2687485.651340846], ""a"": [2073741.8069042156, 6317.988281484034, -63354.02343757515]}"
296,"{""X"": [[68.68319444444444, 39.51819444444445], [68.67902777777778, 39.51819444444445], [68.67902777777778, 39.52236111111111], [68.68319444444444, 39.52236111111111]], ""w"": [-1234248.7279728043, 1234248.7279753885, -1234248.7279708977, 1234248.7279683137], ""a"": [3237076.988443803, -5786.3964842008645, -71755.22460956944]}"
297,"{""X"": [[68.6873611111111, 39.51819444444445], [68.68319444444444, 39.51819444444445], [68.68319444444444, 39.52236111111111], [68.6873611111111, 39.52236111111111]], ""w"": [-3642536.0858317097, 3642536.0858297995, -3642536.0858331197, 3642536.08583503], ""a"": [1911730.2545275295, -2712.011718894178, -43562.40234377594]}"
298,"{""X"": [[68.69152777777776, 39.51819444444445], [68.6873611111111, 39.51819444444445], [68.6873611111111, 39.52236111111111], [68.69152777777776, 39.52236111111111]], ""w"": [-2801231.602641526, 2801231.60264218, -2801231.6026410437, 2801231.60264039], ""a"": [1477017.3297955934, -17816.39648437064, -6310.81054683779]}"
299,"{""X"": [[68.69569444444444, 39.51819444444445], [68.69152777777776, 39.51819444444445], [68.69152777777776, 39.52236111111111], [68.69569444444444, 39.52236111111111]], ""w"": [-1140424.1548467856, 1140424.1548477174, -1140424.1548460976, 1140424.1548451658], ""a"": [-1380161.904064701, 10668.01757822516, 16476.005859400735]}"
300,"{""X"": [[68.6998611111111, 39.51819444444445], [68.69569444444444, 39.51819444444445], [68.69569444444444, 39.52236111111111], [68.6998611111111, 39.52236111111111]], ""w"": [1557653.1221884415, -1557653.1221863523, 1557653.122185366, -1557653.1221874552], ""a"": [-2008284.6961980304, 21199.189453052386, 14063.994140815885]}"
301,"{""X"": [[68.70402777777777, 39.51819444444445], [68.6998611111111, 39.51819444444445], [68.6998611111111, 39.52236111111111], [68.70402777777777, 39.52236111111111]], ""w"": [2223754.8862869935, -2223754.886284957, 2223754.8862884967, -2223754.886290533], ""a"": [488201.4324640275, -2564.4140623321914, -7796.425781166881]}"
302,"{""X"": [[68.70819444444443, 39.51819444444445], [68.70402777777777, 39.51819444444445], [68.70402777777777, 39.52236111111111], [68.70819444444443, 39.52236111111111]], ""w"": [502124.14115723985, -502124.1411580441, 502124.14115664584, -502124.14115584164], ""a"": [3329234.087284891, -34851.56249980863, -23554.8046875377]}"
303,"{""X"": [[68.71236111111111, 39.51819444444445], [68.70819444444443, 39.51819444444445], [68.70819444444443, 39.52236111111111], [68.71236111111111, 39.52236111111111]], ""w"": [1669321.2904997051, -1669321.2905013866, 1669321.2904984632, -1669321.290496782], ""a"": [657373.6306712923, 11255.97656235152, -36107.9882813807]}"
304,"{""X"": [[68.71652777777777, 39.51819444444445], [68.71236111111111, 39.51819444444445], [68.71236111111111, 39.52236111111111], [68.71652777777777, 39.52236111111111]], ""w"": [2326924.4151700516, -2326924.4151728456, 2326924.4151679883, -2326924.415165195], ""a"": [2413898.3231860898, -1020.0000001486101, -59210.39062517543]}"
305,"{""X"": [[68.72069444444443, 39.51819444444445], [68.71652777777777, 39.51819444444445], [68.71652777777777, 39.52236111111111], [68.72069444444443, 39.52236111111111]], ""w"": [-2167507.7794269663, 2167507.7794285635, -2167507.7794257854, 2167507.779424188], ""a"": [3095320.461732485, -10406.396484464478, -60131.98242175808]}"
306,"{""X"": [[68.72208333333333, 39.51819444444445], [68.72069444444443, 39.51819444444445], [68.72069444444443, 39.52236111111111], [68.72208333333333, 39.52236111111111]], ""w"": [2132454.6431166194, -2132454.6431175396, 2132454.6431127423, -2132454.6431118227], ""a"": [1043177.5257792705, 14101.171875071597, -50821.171875074404]}"
307,"{""X"": [[68.58736111111111, 39.51402777777778], [68.58319444444444, 39.51402777777778], [68.58319444444444, 39.51819444444445], [68.58736111111111, 39.51819444444445]], ""w"": [3132729.2152395025, -3132729.2152374163, 3132729.2152410364, -3132729.215243122], ""a"": [-1547610.5082428337, 23935.195312550004, -2284.804687405676]}"
308,"{""X"": [[68.59152777777777, 39.51402777777778], [68.58736111111111, 39.51402777777778], [68.58736111111111, 39.51819444444445], [68.59152777777777, 39.51819444444445]], ""w"": [3508027.50749043, -3508027.507490346, 3508027.507490493, -3508027.507490577], ""a"": [1420625.807862026, 2776.8164062610986, -40675.19531233098]}"
309,"{""X"": [[68.59569444444443, 39.51402777777778], [68.59152777777777, 39.51402777777778], [68.59152777777777, 39.51819444444445], [68.59569444444443, 39.51819444444445]], ""w"": [-3127955.3819972067, 3127955.3819934293, -3127955.3819999867, 3127955.3820037637], ""a"": [2445867.3848006846, -10904.414062699498, -42872.40234387905]}"
310,"{""X"": [[68.59986111111111, 39.51402777777778], [68.59569444444443, 39.51402777777778], [68.59569444444443, 39.51819444444445], [68.59986111111111, 39.51819444444445]], ""w"": [300984.60863649705, -300984.60863647994, 300984.6086365096, -300984.60863652674], ""a"": [-343333.3085983933, 20342.40234367805, -26529.609374963537]}"
311,"{""X"": [[68.60402777777777, 39.51402777777778], [68.59986111111111, 39.51402777777778], [68.59986111111111, 39.51819444444445], [68.60402777777777, 39.51819444444445]], ""w"": [-2116029.437983741, 2116029.4379855855, -2116029.437982384, 2116029.43798054], ""a"": [-964096.0135973436, 23347.17773451941, -16036.78710934942]}"
312,"{""X"": [[68.60819444444444, 39.51402777777778], [68.60402777777777, 39.51402777777778], [68.60402777777777, 39.51819444444445], [68.60819444444444, 39.51819444444445]], ""w"": [2104606.6991897305, -2104606.699188943, 2104606.6991903093, -2104606.6991910962], ""a"": [-2772501.489263711, 49669.18945292421, -15970.75195314197]}"
313,"{""X"": [[68.61236111111111, 39.51402777777778], [68.60819444444444, 39.51402777777778], [68.60819444444444, 39.51819444444445], [68.61236111111111, 39.51819444444445]], ""w"": [-1724742.3519192878, 1724742.3519175595, -1724742.3519205593, 1724742.3519222871], ""a"": [2508297.672784066, -26036.367187521984, -18166.75781240129]}"
314,"{""X"": [[68.61652777777778, 39.51402777777778], [68.61236111111111, 39.51402777777778], [68.61236111111111, 39.51819444444445], [68.61652777777778, 39.51819444444445]], ""w"": [1043690.6855281687, -1043690.6855284941, 1043690.68553102, -1043690.6855306947], ""a"": [3890980.064511908, -48456.00585949803, -14229.580078060335]}"
315,"{""X"": [[68.62069444444444, 39.51402777777778], [68.61652777777778, 39.51402777777778], [68.61652777777778, 39.51819444444445], [68.62069444444444, 39.51819444444445]], ""w"": [222935.98330913807, -222935.98330909212, 222935.9833091719, -222935.98330921785], ""a"": [3448167.7744000177, -37785.615234352765, -21551.9824218671]}"
316,"{""X"": [[68.6248611111111, 39.51402777777778], [68.62069444444444, 39.51402777777778], [68.62069444444444, 39.51819444444445], [68.6248611111111, 39.51819444444445]], ""w"": [805809.8676979177, -805809.8676972529, 805809.8676960212, -805809.8676966862], ""a"": [3131467.884922805, -29745.61523436351, -27499.18945331266]}"
317,"{""X"": [[68.62902777777778, 39.51402777777778], [68.6248611111111, 39.51402777777778], [68.6248611111111, 39.51819444444445], [68.62902777777778, 39.51819444444445]], ""w"": [500877.47135569755, -500877.4713546645, 500877.4713564585, -500877.4713574915], ""a"": [1512288.8123385527, -1801.1718749044708, -35053.18359374319]}"
318,"{""X"": [[68.63319444444444, 39.51402777777778], [68.62902777777778, 39.51402777777778], [68.62902777777778, 39.51819444444445], [68.63319444444444, 39.51819444444445]], ""w"": [2158167.891360198, -2158167.8913604585, 2158167.8913600068, -2158167.8913597465], ""a"": [-167425.24403125903, 31525.195312699296, -50425.19531252462]}"
319,"{""X"": [[68.6373611111111, 39.51402777777778], [68.63319444444444, 39.51402777777778], [68.63319444444444, 39.51819444444445], [68.6373611111111, 39.51819444444445]], ""w"": [-1439746.5370277101, 1439746.5370284177, -1439746.5370271888, 1439746.5370264815], ""a"": [247643.74890185587, 27868.798828259758, -54578.40820306251]}"
320,"{""X"": [[68.64152777777777, 39.51402777777778], [68.6373611111111, 39.51402777777778], [68.6373611111111, 39.51819444444445], [68.64152777777777, 39.51819444444445]], ""w"": [-907935.4374038243, 907935.4374016441, -907935.4374027419, 907935.4374049221], ""a"": [-1296814.129804524, 42556.787109158315, -41006.39648443524]}"
321,"{""X"": [[68.64569444444444, 39.51402777777778], [68.64152777777777, 39.51402777777778], [68.64152777777777, 39.51819444444445], [68.64569444444444, 39.51819444444445]], ""w"": [-847735.4749812058, 847735.474981727, -847735.4749808215, 847735.4749803003], ""a"": [1563792.424550671, -4960.781249981882, -30856.81640623749]}"
322,"{""X"": [[68.64986111111111, 39.51402777777778], [68.64569444444444, 39.51402777777778], [68.64569444444444, 39.51819444444445], [68.64986111111111, 39.51819444444445]], ""w"": [-2873467.503328918, 2873467.5033294293, -2873467.5033285394, 2873467.5033280277], ""a"": [983156.8701192643, -8886.005859246665, -9344.443359341594]}"
323,"{""X"": [[68.65402777777777, 39.51402777777778], [68.64986111111111, 39.51402777777778], [68.64986111111111, 39.51819444444445], [68.65402777777777, 39.51819444444445]], ""w"": [1394699.1874777924, -1394699.1874759973, 1394699.1874791158, -1394699.1874809107], ""a"": [1470457.2723906862, -20905.195312515534, -795.6445310927585]}"
324,"{""X"": [[68.65819444444443, 39.51402777777778], [68.65402777777777, 39.51402777777778], [68.65402777777777, 39.51819444444445], [68.65819444444443, 39.51819444444445]], ""w"": [-2205287.956175449, 2205287.9561787276, -2205287.9561730316, 2205287.9561697533], ""a"": [2137226.235255208, -33314.41406254681, 3890.3906250483737]}"
325,"{""X"": [[68.66236111111111, 39.51402777777778], [68.65819444444443, 39.51402777777778], [68.65819444444443, 39.51819444444445], [68.66236111111111, 39.51819444444445]], ""w"": [-4259034.580959511, 4259034.580964171, -4259034.580956073, 4259034.580951412], ""a"": [-1446709.8884685354, -2623.2128902532613, 41260.81054695269]}"
326,"{""X"": [[68.66652777777777, 39.51402777777778], [68.66236111111111, 39.51402777777778], [68.66236111111111, 39.51819444444445], [68.66652777777777, 39.51819444444445]], ""w"": [4295152.531299613, -4295152.531297457, 4295152.531301204, -4295152.53130336], ""a"": [-2564470.0621065367, 13776.03515645549, 41052.01171873299]}"
327,"{""X"": [[68.67069444444444, 39.51402777777778], [68.66652777777777, 39.51402777777778], [68.66652777777777, 39.51819444444445], [68.67069444444444, 39.51819444444445]], ""w"": [2291014.243175239, -2291014.2431744924, 2291014.24317579, -2291014.2431765366], ""a"": [-2285100.465133949, 31618.769531395807, 2977.2070313384297]}"
328,"{""X"": [[68.6748611111111, 39.51402777777778], [68.67069444444444, 39.51402777777778], [68.67069444444444, 39.51819444444445], [68.6748611111111, 39.51819444444445]], ""w"": [-2219817.234091785, 2219817.2340893084, -2219817.2340936116, 2219817.2340960875], ""a"": [-1707249.835340774, 23440.81054687253, 2565.615234209252]}"
329,"{""X"": [[68.67902777777778, 39.51402777777778], [68.6748611111111, 39.51402777777778], [68.6748611111111, 39.51819444444445], [68.67902777777778, 39.51819444444445]], ""w"": [-1418983.9100796448, 1418983.910078407, -1418983.910080558, 1418983.9100817954], ""a"": [-1866212.9280030932, 13651.23046861806, 23601.621093571554]}"
330,"{""X"": [[68.68319444444444, 39.51402777777778], [68.67902777777778, 39.51402777777778], [68.67902777777778, 39.51819444444445], [68.68319444444444, 39.51819444444445]], ""w"": [3604548.130761541, -3604548.130761323, 3604548.130761701, -3604548.130761919], ""a"": [-973069.7475279168, 7916.367187517447, 10966.81640626713]}"
331,"{""X"": [[68.6873611111111, 39.51402777777778], [68.68319444444444, 39.51402777777778], [68.68319444444444, 39.51819444444445], [68.6873611111111, 39.51819444444445]], ""w"": [-245974.0360373599, 245974.03603808556, -245974.03603682414, 245974.03603609852], ""a"": [2068135.6819285064, -25191.591796894878, -8449.189453064679]}"
332,"{""X"": [[68.69152777777776, 39.51402777777778], [68.6873611111111, 39.51402777777778], [68.6873611111111, 39.51819444444445], [68.69152777777776, 39.51819444444445]], ""w"": [-335855.8891476919, 335855.88914738037, -335855.88914792193, 335855.8891482334], ""a"": [2674323.1459417334, -35951.98242205936, -5085.615234429406]}"
333,"{""X"": [[68.69569444444444, 39.51402777777778], [68.69152777777776, 39.51402777777778], [68.69152777777776, 39.51819444444445], [68.69569444444444, 39.51819444444445]], ""w"": [-3882494.6865845425, 3882494.686585021, -3882494.6865841895, 3882494.686583711], ""a"": [502907.5262991061, -18369.609374956253, 19300.78124999929]}"
334,"{""X"": [[68.6998611111111, 39.51402777777778], [68.69569444444444, 39.51402777777778], [68.69569444444444, 39.51819444444445], [68.6998611111111, 39.51819444444445]], ""w"": [907519.8808748245, -907519.8808745964, 907519.8808749928, -907519.8808752209], ""a"": [-3873910.970748312, 35450.41992190992, 36499.1894528692]}"
335,"{""X"": [[68.70402777777777, 39.51402777777778], [68.6998611111111, 39.51402777777778], [68.6998611111111, 39.51819444444445], [68.70402777777777, 39.51819444444445]], ""w"": [-1777675.1414173243, 1777675.1414139413, -1777675.1414145522, 1777675.1414179353], ""a"": [-1638241.7520494163, 14.384765499250669, 41529.580078000174]}"
336,"{""X"": [[68.70819444444443, 39.51402777777778], [68.70402777777777, 39.51402777777778], [68.70402777777777, 39.51819444444445], [68.70819444444443, 39.51819444444445]], ""w"": [879287.3704630291, -879287.3704639811, 879287.3704623261, -879287.3704613743], ""a"": [3289.488215258113, -26865.585937640604, 46723.18359360504]}"
337,"{""X"": [[68.71236111111111, 39.51402777777778], [68.70819444444443, 39.51402777777778], [68.70819444444443, 39.51819444444445], [68.71236111111111, 39.51819444444445]], ""w"": [-224182.6530558227, 224182.65305751906, -224182.6530552342, 224182.65305353797], ""a"": [-3040334.397370417, 19610.36132830973, 42936.005859131415]}"
338,"{""X"": [[68.71652777777777, 39.51402777777778], [68.71236111111111, 39.51402777777778], [68.71236111111111, 39.51819444444445], [68.71652777777777, 39.51819444444445]], ""w"": [405603.5179519395, -405603.5179504987, 405603.51795300393, -405603.5179544446], ""a"": [-2666765.6622193186, 14776.816406157506, 41887.2070313099]}"
339,"{""X"": [[68.72069444444443, 39.51402777777778], [68.71652777777777, 39.51402777777778], [68.71652777777777, 39.51819444444445], [68.72069444444443, 39.51819444444445]], ""w"": [-770725.7411953952, 770725.7411963929, -770725.7411946581, 770725.7411936605], ""a"": [147546.76296596238, -27392.40234372455, 43997.98828135865]}"
340,"{""X"": [[68.72208333333333, 39.51402777777778], [68.72069444444443, 39.51402777777778], [68.72069444444443, 39.51819444444445], [68.72208333333333, 39.51819444444445]], ""w"": [-6016632.214469759, 6016632.214467829, -6016632.214477897, 6016632.214479826], ""a"": [-2029938.2423348206, -3491.982421754522, 57537.56835908367]}"
341,"{""X"": [[68.58736111111111, 39.509861111111114], [68.58319444444444, 39.509861111111114], [68.58319444444444, 39.51402777777778], [68.58736111111111, 39.51402777777778]], ""w"": [-1390756.4674416622, 1390756.467440471, -1390756.4674425384, 1390756.4674437293], ""a"": [-1614949.5407933907, 34005.58593739087, -18060.000000079996]}"
342,"{""X"": [[68.59152777777777, 39.509861111111114], [68.58736111111111, 39.509861111111114], [68.58736111111111, 39.51402777777778], [68.59152777777777, 39.51402777777778]], ""w"": [952562.1626077249, -952562.1626077911, 952562.1626076762, -952562.16260761], ""a"": [-1341790.4942737888, 28563.603515527033, -15526.787109233117]}"
343,"{""X"": [[68.59569444444443, 39.509861111111114], [68.59152777777777, 39.509861111111114], [68.59152777777777, 39.51402777777778], [68.59569444444443, 39.51402777777778]], ""w"": [1262476.17061333, -1262476.1706112435, 1262476.1706148654, -1262476.1706169518], ""a"": [2611056.722777918, -21688.79882821837, -28331.98242180569]}"
344,"{""X"": [[68.59986111111111, 39.509861111111114], [68.59569444444443, 39.509861111111114], [68.59569444444443, 39.51402777777778], [68.59986111111111, 39.51402777777778]], ""w"": [-305550.6635349813, 305550.66353446495, -305550.66353536135, 305550.66353587765], ""a"": [-51711.485069570794, 20316.005859400473, -33863.99414070035]}"
345,"{""X"": [[68.60402777777777, 39.509861111111114], [68.59986111111111, 39.509861111111114], [68.59986111111111, 39.51402777777778], [68.60402777777777, 39.51402777777778]], ""w"": [-257391.70717125482, 257391.70717235244, -257391.7071704468, 257391.70716934933], ""a"": [553009.1730839635, 9626.367187547308, -30609.609374990985]}"
346,"{""X"": [[68.60819444444444, 39.509861111111114], [68.60402777777777, 39.509861111111114], [68.60402777777777, 39.51402777777778], [68.60819444444444, 39.51402777777778]], ""w"": [-4069307.651767556, 4069307.651770879, -4069307.6517651086, 4069307.6517617856], ""a"": [-2403188.903006487, 38311.20117211486, -5596.845702936522]}"
347,"{""X"": [[68.61236111111111, 39.509861111111114], [68.60819444444444, 39.509861111111114], [68.60819444444444, 39.51402777777778], [68.61236111111111, 39.51402777777778]], ""w"": [1183591.3641532704, -1183591.3641544867, 1183591.3641558792, -1183591.3641546627], ""a"": [1567061.862727937, -29164.775390451796, 11085.556640631356]}"
348,"{""X"": [[68.61652777777778, 39.509861111111114], [68.61236111111111, 39.509861111111114], [68.61236111111111, 39.51402777777778], [68.61652777777778, 39.51402777777778]], ""w"": [56252.174656079245, -56252.17465493684, 56252.17465692066, -56252.17465806295], ""a"": [2737591.095338716, -42097.20703137363, 3917.988281213115]}"
349,"{""X"": [[68.62069444444444, 39.509861111111114], [68.61652777777778, 39.509861111111114], [68.61652777777778, 39.51402777777778], [68.62069444444444, 39.51402777777778]], ""w"": [2642022.7451654663, -2642022.745166717, 2642022.7451645457, -2642022.7451632954], ""a"": [1921628.969269839, -21223.212890958126, -11680.810546992192]}"
350,"{""X"": [[68.6248611111111, 39.509861111111114], [68.62069444444444, 39.509861111111114], [68.62069444444444, 39.51402777777778], [68.6248611111111, 39.51402777777778]], ""w"": [1245869.1095429852, -1245869.1095449557, 1245869.109537844, -1245869.109535874], ""a"": [2580615.774875766, -17884.804687836506, -34156.81640622871]}"
351,"{""X"": [[68.62902777777778, 39.509861111111114], [68.6248611111111, 39.509861111111114], [68.6248611111111, 39.51402777777778], [68.62902777777778, 39.51402777777778]], ""w"": [2477001.162974235, -2477001.162969979, 2477001.1629773714, -2477001.1629816275], ""a"": [1145864.8509667818, 15414.023437610622, -55678.828124944586]}"
352,"{""X"": [[68.63319444444444, 39.509861111111114], [68.62902777777778, 39.509861111111114], [68.62902777777778, 39.51402777777778], [68.63319444444444, 39.51402777777778]], ""w"": [-6466608.098481046, 6466608.0984926885, -6466608.098491621, 6466608.098479979], ""a"": [838223.7793000423, 6617.988281337063, -32614.8046871135]}"
353,"{""X"": [[68.6373611111111, 39.509861111111114], [68.63319444444444, 39.509861111111114], [68.63319444444444, 39.51402777777778], [68.6373611111111, 39.51402777777778]], ""w"": [-1108867.1916487406, 1108867.1916491517, -1108867.1916484376, 1108867.1916480265], ""a"": [-1339459.9791510405, 13135.195312544949, 11179.218749938362]}"
354,"{""X"": [[68.64152777777777, 39.509861111111114], [68.6373611111111, 39.509861111111114], [68.6373611111111, 39.51402777777778], [68.64152777777777, 39.51402777777778]], ""w"": [-187436.3000576715, 187436.30005731044, -187436.30005793765, 187436.30005829866], ""a"": [-3220344.146849231, 36224.41406254544, 18673.18359384275]}"
355,"{""X"": [[68.64569444444444, 39.509861111111114], [68.64152777777777, 39.509861111111114], [68.64152777777777, 39.51402777777778], [68.64569444444444, 39.51402777777778]], ""w"": [-1300879.6821416751, 1300879.6821436738, -1300879.6821402016, 1300879.6821382032], ""a"": [119320.26800602398, -17381.982421686356, 27277.177734442674]}"
356,"{""X"": [[68.64986111111111, 39.509861111111114], [68.64569444444444, 39.509861111111114], [68.64569444444444, 39.51402777777778], [68.64986111111111, 39.51402777777778]], ""w"": [-338972.56367388816, 338972.56367481034, -338972.5636732081, 338972.56367228605], ""a"": [436366.6671018369, -27457.207031225742, 36757.20703131625]}"
357,"{""X"": [[68.65402777777777, 39.509861111111114], [68.64986111111111, 39.509861111111114], [68.64986111111111, 39.51402777777778], [68.65402777777777, 39.51402777777778]], ""w"": [-1850331.6664760285, 1850331.6664770376, -1850331.6664752841, 1850331.6664742753], ""a"": [-332682.6765785533, -23539.21874999461, 49413.63281269096]}"
358,"{""X"": [[68.65819444444443, 39.509861111111114], [68.65402777777777, 39.509861111111114], [68.65402777777777, 39.51402777777778], [68.65819444444443, 39.51402777777778]], ""w"": [2489873.2821442955, -2489873.2821432725, 2489873.282145049, -2489873.2821460715], ""a"": [371558.4080647515, -31669.218749884854, 45716.42578146253]}"
359,"{""X"": [[68.66236111111111, 39.509861111111114], [68.65819444444443, 39.509861111111114], [68.65819444444443, 39.51402777777778], [68.66236111111111, 39.51402777777778]], ""w"": [2151316.2751017096, -2151316.2750958833, 2151316.2750996333, -2151316.2751054596], ""a"": [274035.42127123516, -14807.988281122898, 18885.585937730317]}"
360,"{""X"": [[68.66652777777777, 39.509861111111114], [68.66236111111111, 39.509861111111114], [68.66236111111111, 39.51402777777778], [68.66652777777777, 39.51402777777778]], ""w"": [805181.4650367771, -805181.4650364848, 805181.4650369926, -805181.4650372848], ""a"": [-3037810.208830404, 43261.20117198913, 1793.994140546125]}"
361,"{""X"": [[68.67069444444444, 39.509861111111114], [68.66652777777777, 39.509861111111114], [68.66652777777777, 39.51402777777778], [68.67069444444444, 39.51402777777778]], ""w"": [-2714876.9129506354, 2714876.912948513, -2714876.9129522014, 2714876.9129543235], ""a"": [-2506318.9156263242, 29168.40820301178, 12833.994140546341]}"
362,"{""X"": [[68.6748611111111, 39.509861111111114], [68.67069444444444, 39.509861111111114], [68.67069444444444, 39.51402777777778], [68.6748611111111, 39.51402777777778]], ""w"": [-3171340.505150036, 3171340.5051596877, -3171340.5051523135, 3171340.5051426627], ""a"": [-1317308.1222464873, -7725.615234069036, 46862.37304719763]}"
363,"{""X"": [[68.67902777777778, 39.509861111111114], [68.6748611111111, 39.509861111111114], [68.6748611111111, 39.51402777777778], [68.67902777777778, 39.51402777777778]], ""w"": [3585239.9519514185, -3585239.9519464104, 3585239.9519551145, -3585239.9519601217], ""a"": [-3550845.1805859474, 26174.414062730815, 44469.60937509339]}"
364,"{""X"": [[68.68319444444444, 39.509861111111114], [68.67902777777778, 39.509861111111114], [68.67902777777778, 39.51402777777778], [68.68319444444444, 39.51402777777778]], ""w"": [2031134.2640891324, -2031134.2640847913, 2031134.2640863173, -2031134.2640906584], ""a"": [-3251575.068047701, 40496.39648441028, 12001.201172267089]}"
365,"{""X"": [[68.6873611111111, 39.509861111111114], [68.68319444444444, 39.509861111111114], [68.68319444444444, 39.51402777777778], [68.6873611111111, 39.51402777777778]], ""w"": [271713.2067802145, -271713.20678037277, 271713.20677929214, -271713.2067791339], ""a"": [1775881.3186725236, -25042.79296881106, -1311.621093742657]}"
366,"{""X"": [[68.69152777777776, 39.509861111111114], [68.6873611111111, 39.509861111111114], [68.6873611111111, 39.51402777777778], [68.69152777777776, 39.51402777777778]], ""w"": [-298288.5584593103, 298288.55845940765, -298288.55845923844, 298288.5584591411], ""a"": [2770942.69120759, -39617.98828134234, -1157.9882810047561]}"
367,"{""X"": [[68.69569444444444, 39.509861111111114], [68.69152777777776, 39.509861111111114], [68.69152777777776, 39.51402777777778], [68.69569444444444, 39.51402777777778]], ""w"": [-708453.0634984379, 708453.0634953952, -708453.0635006846, 708453.0635037269], ""a"": [2904499.5445328644, -44910.0000002805, 4662.011718990843]}"
368,"{""X"": [[68.6998611111111, 39.509861111111114], [68.69569444444444, 39.509861111111114], [68.69569444444444, 39.51402777777778], [68.6998611111111, 39.51402777777778]], ""w"": [-1758377.0981350443, 1758377.0981339724, -1758377.0981358364, 1758377.0981369081], ""a"": [-2841485.3480139268, 30531.59179685551, 18922.822265545874]}"
369,"{""X"": [[68.70402777777777, 39.509861111111114], [68.6998611111111, 39.509861111111114], [68.6998611111111, 39.51402777777778], [68.70402777777777, 39.51402777777778]], ""w"": [-327347.11425979814, 327347.1142599675, -327347.11425967293, 327347.11425950355], ""a"": [-385356.12451016513, -12154.804687510412, 30980.449218728776]}"
370,"{""X"": [[68.70819444444443, 39.509861111111114], [68.70402777777777, 39.509861111111114], [68.70402777777777, 39.51402777777778], [68.70819444444443, 39.51402777777778]], ""w"": [114166.5756922919, -114166.57569172837, 114166.57569270827, -114166.57569327173], ""a"": [182059.3410211987, -21122.402343724738, 32212.851562520966]}"
371,"{""X"": [[68.71236111111111, 39.509861111111114], [68.70819444444443, 39.509861111111114], [68.70819444444443, 39.51402777777778], [68.71236111111111, 39.51402777777778]], ""w"": [1726825.2026510297, -1726825.2026485167, 1726825.2026528867, -1726825.2026553995], ""a"": [-2792952.1742707277, 28297.177734511504, 21570.029297026285]}"
