id,param
56,"{""a"": -29254.442168950758, ""b"": -64398.61054140521, ""c"": 4556967.304900855}"
58,"{""a"": 16571.530514036967, ""b"": -20547.062425141787, ""c"": -322904.7834025438}"
60,"{""a"": 25440.663291519264, ""b"": -16414.31631945591, ""c"": -1093178.7844261313}"
61,"{""a"": -43963.59407828802, ""b"": -12265.80597780575, ""c"": 3507274.4718814837}"
63,"{""a"": 32627.670619473214, ""b"": -30411.317335327883, ""c"": -1035648.7025097809}"
64,"{""a"": -32427.550350396865, ""b"": -23338.39940325597, ""c"": 3153863.411969199}"
66,"{""a"": 46155.643294515154, ""b"": 12749.737361925276, ""c"": -3667587.92191981}"
67,"{""a"": 895.2558993039645, ""b"": -48202.85735606425, ""c"": 1847712.9691237968}"
70,"{""a"": 3579.1234268174094, ""b"": -29324.33312253537, ""c"": 916785.778091577}"
71,"{""a"": -48340.4585779958, ""b"": -9309.394776064073, ""c"": 3688159.90586782}"
72,"{""a"": -49011.31963926832, ""b"": -4994.867724334137, ""c"": 3563780.5711341687}"
73,"{""a"": 5205.474301480047, ""b"": -55833.356172792635, ""c"": 1853546.6167761008}"
74,"{""a"": 54925.29148419273, ""b"": 17395.277504595462, ""c"": -4454817.674174144}"
75,"{""a"": 25400.44303712421, ""b"": -5322.675143900968, ""c"": -1531844.3011122334}"
76,"{""a"": 28784.09246086633, ""b"": 27543.441538871193, ""c"": -3061784.090021935}"
77,"{""a"": -26363.188240337346, ""b"": 246.70799545038608, ""c"": 1803663.5572059143}"
78,"{""a"": -56975.383515981666, ""b"": 772.7502355315664, ""c"": 3882343.436169958}"
79,"{""a"": 7955.440336769248, ""b"": -51837.01984679876, ""c"": 1507274.9419909378}"
80,"{""a"": 18147.654495204944, ""b"": -59529.19258847624, ""c"": 1110462.0581521483}"
84,"{""a"": -25092.49866686208, ""b"": -40986.8824976492, ""c"": 3345538.1100686784}"
85,"{""a"": 37454.20783995675, ""b"": 45773.45036985584, ""c"": -4377789.641088208}"
86,"{""a"": -11717.435357614042, ""b"": -60749.67245500029, ""c"": 3210013.546465903}"
87,"{""a"": 24519.986058262275, ""b"": -59141.54797837408, ""c"": 657344.134913757}"
89,"{""a"": 24950.13850117094, ""b"": -33119.691889164285, ""c"": -401241.4047968608}"
96,"{""a"": -34303.363829234426, ""b"": -50838.05895213998, ""c"": 4367135.69520055}"
98,"{""a"": -35185.611017795374, ""b"": -44963.281808347965, ""c"": 4198491.715070513}"
101,"{""a"": -51845.96988924917, ""b"": -21003.403541847874, ""c"": 4394132.005328154}"
102,"{""a"": -22668.33596117317, ""b"": -40091.04839257894, ""c"": 3144998.6980524664}"
103,"{""a"": 29325.9807192599, ""b"": -8810.059925135698, ""c"": -1663712.8448391207}"
105,"{""a"": 19548.73544270016, ""b"": 54878.925040055416, ""c"": -3508656.7188173844}"
106,"{""a"": -42685.61598073411, ""b"": -35500.100453793995, ""c"": 4334632.964133881}"
112,"{""a"": 42889.07817686934, ""b"": -22990.02424626444, ""c"": -2030050.0422935754}"
115,"{""a"": 20595.374962411526, ""b"": -55404.861568379965, ""c"": 780994.3477061859}"
116,"{""a"": 54764.77506748224, ""b"": -17497.485909471245, ""c"": -3066840.218297057}"
118,"{""a"": -32593.594026815917, ""b"": -53257.26186087812, ""c"": 4348339.6091849385}"
120,"{""a"": 35627.8480061167, ""b"": 32068.848074345296, ""c"": -3710703.0333771026}"
121,"{""a"": -43062.180536036176, ""b"": -20807.398351862532, ""c"": 3780810.4273561644}"
123,"{""a"": -13689.998230985946, ""b"": -56067.31020416445, ""c"": 3159207.605612805}"
125,"{""a"": -2828.3927320803455, ""b"": -30954.795349346554, ""c"": 1421184.3351550759}"
131,"{""a"": 53259.09265065127, ""b"": -26246.79976110166, ""c"": -2614853.550199741}"
135,"{""a"": -39889.29508706407, ""b"": -20255.355934283325, ""c"": 3541333.2008049693}"
137,"{""a"": 38863.848589306326, ""b"": 17413.094298663338, ""c"": -3353473.67625069}"
139,"{""a"": 51233.60949001654, ""b"": -533.9596561677608, ""c"": -3490297.549629678}"
143,"{""a"": 30719.11784117922, ""b"": -47220.221234103126, ""c"": -238877.20535868304}"
144,"{""a"": -44151.774713453844, ""b"": -31875.35292127804, ""c"": 4297119.720972696}"
145,"{""a"": -39614.42640871542, ""b"": -51381.304563462836, ""c"": 4751831.477356896}"
147,"{""a"": -13509.912363725382, ""b"": -75422.18736978463, ""c"": 3911832.8864549557}"
148,"{""a"": 3209.842241187375, ""b"": -60753.95923683983, ""c"": 2184536.152124956}"
149,"{""a"": 23521.8612144511, ""b"": -47380.34020391894, ""c"": 260663.61827517138}"
150,"{""a"": 36440.260210252614, ""b"": -30947.76468038008, ""c"": -1277369.2316043945}"
151,"{""a"": -49470.4421605768, ""b"": -18255.117158110792, ""c"": 4119630.3324697614}"
153,"{""a"": 21040.362604712693, ""b"": -51072.53283213677, ""c"": 577294.9384305036}"
154,"{""a"": 47330.08814284929, ""b"": -21549.16142075704, ""c"": -2395952.1236542943}"
157,"{""a"": -26707.014088937838, ""b"": -42441.957423173786, ""c"": 3516211.004437689}"
158,"{""a"": 601.4567229716952, ""b"": -60360.128111878745, ""c"": 2348021.3897351245}"
159,"{""a"": -47920.49884423678, ""b"": -22581.95477177953, ""c"": 4186964.4108580174}"
161,"{""a"": -15769.654977674289, ""b"": -65777.16010306226, ""c"": 3685319.2734893747}"
162,"{""a"": -42556.828734847964, ""b"": -31170.176740771298, ""c"": 4158375.0170244602}"
163,"{""a"": 33132.896791378924, ""b"": 17665.265719076124, ""c"": -2967291.550663935}"
166,"{""a"": -23389.66574865645, ""b"": -82285.04037684569, ""c"": 4860791.236129442}"
173,"{""a"": 39750.865710532344, ""b"": -332.6732104955736, ""c"": -2710439.6717758365}"
176,"{""a"": -35068.88553468398, ""b"": -58595.55974420291, ""c"": 4726537.557603445}"
177,"{""a"": 16096.166203110011, ""b"": -52590.18212929889, ""c"": 976678.3037076081}"
179,"{""a"": 43805.237651291565, ""b"": -43731.55386553769, ""c"": -1274790.7124007999}"
180,"{""a"": 41534.1324414692, ""b"": 12850.13833550489, ""c"": -3353183.0387111884}"
181,"{""a"": -47440.492922759404, ""b"": -38012.7025565015, ""c"": 4761377.416183205}"
182,"{""a"": -2830.9885476644995, ""b"": -59168.19112960872, ""c"": 2536568.827539962}"
183,"{""a"": -18405.389320305538, ""b"": -53078.3048263823, ""c"": 3364192.191231511}"
184,"{""a"": -48862.05535073111, ""b"": -13373.034849689633, ""c"": 3885084.0724272365}"
190,"{""a"": 36868.08296497255, ""b"": -30445.130846007138, ""c"": -1324628.6969822508}"
191,"{""a"": 12595.982724595686, ""b"": -14241.154659056487, ""c"": -298602.14611702994}"
192,"{""a"": -8100.101588485597, ""b"": -48473.57139408081, ""c"": 2475632.835755301}"
193,"{""a"": -37679.46179845685, ""b"": -21155.261003567175, ""c"": 3428691.839828862}"
195,"{""a"": -9645.09007861269, ""b"": -59243.08040260797, ""c"": 3007602.741438878}"
196,"{""a"": -1586.9024612859207, ""b"": -47758.50288501521, ""c"": 1999922.3438770613}"
197,"{""a"": 37262.24780642828, ""b"": -46349.76715450619, ""c"": -722421.0392346191}"
200,"{""a"": 5735.9470417046, ""b"": -67958.04747023941, ""c"": 2295658.148600007}"
201,"{""a"": 4610.928483801346, ""b"": -47264.64840662293, ""c"": 1554875.598640189}"
203,"{""a"": 12922.016617891952, ""b"": -38180.78737923929, ""c"": 624700.1139304681}"
206,"{""a"": 26529.515145627436, ""b"": 14731.93718326341, ""c"": -2398308.3926902493}"
207,"{""a"": 13715.954469113503, ""b"": -63058.53765655843, ""c"": 1554978.8478883912}"
208,"{""a"": -25188.9494444112, ""b"": -609.0322428965083, ""c"": 1758105.1044623358}"
209,"{""a"": 24914.95530971829, ""b"": 29788.74502777826, ""c"": -2884987.9353204574}"
211,"{""a"": 9811.440134084416, ""b"": -49253.65024825181, ""c"": 1276514.172260551}"
212,"{""a"": -17714.14584238496, ""b"": -50557.716188002654, ""c"": 3216646.7987549524}"
213,"{""a"": 1768.1726324610331, ""b"": -23664.85151839082, ""c"": 817577.9596577166}"
214,"{""a"": -47748.407943726495, ""b"": 1150.053824849747, ""c"": 3234696.210045582}"
216,"{""a"": 26242.88868291299, ""b"": 146.6282396034003, ""c"": -1804051.6803939105}"
218,"{""a"": -30223.336307309615, ""b"": 7650.796094466765, ""c"": 1776389.1495784267}"
220,"{""a"": 7527.209029059205, ""b"": -59192.65787108822, ""c"": 1826315.8099255376}"
225,"{""a"": -27184.341526743534, ""b"": 3070.813145407941, ""c"": 1748730.1381128174}"
226,"{""a"": 7981.393264017426, ""b"": 45575.47724802778, ""c"": -2345370.2935685236}"
228,"{""a"": 39106.05811550896, ""b"": -47853.92075838822, ""c"": -789343.4757387998}"
230,"{""a"": -35041.55641705324, ""b"": 19586.047862623513, ""c"": 1637831.4508562416}"
232,"{""a"": 16390.894978279623, ""b"": 26442.25018335093, ""c"": -2166619.504781642}"
233,"{""a"": 30285.735215250574, ""b"": 39029.59977753604, ""c"": -3619494.131992184}"
237,"{""a"": -32061.85834403048, ""b"": -16889.31744385555, ""c"": 2873548.849372293}"
238,"{""a"": -33672.28549462556, ""b"": -15481.08300237378, ""c"": 2926037.8273276114}"
242,"{""a"": 51675.15800029506, ""b"": -15591.641097578162, ""c"": -2925072.3070055754}"
243,"{""a"": -26483.278976369136, ""b"": 36243.01047704463, ""c"": 391156.1312632142}"
249,"{""a"": 41709.486239839665, ""b"": 2372.7389448489557, ""c"": -2954139.1536341216}"
253,"{""a"": 13242.096063537027, ""b"": -40732.53025656918, ""c"": 704942.9572653502}"
257,"{""a"": -42603.8160822362, ""b"": 3472.531265781974, ""c"": 2793085.3829917805}"
259,"{""a"": 45343.571888431485, ""b"": 3357.665088230133, ""c"": -3242577.983442771}"
262,"{""a"": -12735.410818252685, ""b"": 62442.04764057558, ""c"": -1588817.5401052544}"
265,"{""a"": -46267.92331429445, ""b"": -176.81455505476333, ""c"": 3185573.8697047587}"
266,"{""a"": 12504.852714777646, ""b"": -56775.06554170133, ""c"": 1388854.8152990483}"
267,"{""a"": 30828.60689475221, ""b"": 19764.52390719027, ""c"": -2893075.9110966274}"
269,"{""a"": -36007.09765557448, ""b"": 37957.02748958535, ""c"": 975922.051923653}"
270,"{""a"": -33881.99730731822, ""b"": 35584.46423217687, ""c"": 923785.8107866063}"
271,"{""a"": 38480.679632341285, ""b"": 28423.711666932948, ""c"": -3762990.481729322}"
273,"{""a"": 34033.36551803135, ""b"": -4464.25329190708, ""c"": -2154011.034265765}"
274,"{""a"": -10612.217869846492, ""b"": -38358.74775077966, ""c"": 2247454.942092263}"
275,"{""a"": 51005.50733936076, ""b"": 11723.120495849333, ""c"": -3962373.40722383}"
277,"{""a"": -40911.69651195191, ""b"": -9278.733677284697, ""c"": 3181700.196942371}"
278,"{""a"": -48370.543478941654, ""b"": 6248.182510464234, ""c"": 3077357.085141778}"
279,"{""a"": 35794.11114611698, ""b"": 2310.7330765463485, ""c"": -2547114.155763031}"
280,"{""a"": -7950.9302455720945, ""b"": -60739.21306167677, ""c"": 2949232.7556999717}"
281,"{""a"": -29941.387966431346, ""b"": 26206.426950816865, ""c"": 1023339.4653419467}"
282,"{""a"": 16298.846064655081, ""b"": 60833.294441090184, ""c"": -3517638.037430545}"
283,"{""a"": -11707.262070236779, ""b"": 54282.928892169, ""c"": -1336796.9505506638}"
290,"{""a"": -17444.311363365683, ""b"": 60989.22722441096, ""c"": -1208033.3701518797}"
292,"{""a"": -52144.34359729257, ""b"": 2167.004344731846, ""c"": 3497858.854191709}"
295,"{""a"": -41840.89802623595, ""b"": 9047.105162806722, ""c"": 2520438.0376555244}"
296,"{""a"": -33989.91620703962, ""b"": 37080.445773467785, ""c"": 871614.1137445514}"
297,"{""a"": 43536.66762403717, ""b"": 34172.07741567076, ""c"": -4336340.586964129}"
298,"{""a"": 42877.671447297485, ""b"": 6501.163521860042, ""c"": -3194634.7168091307}"
300,"{""a"": 43665.61779483389, ""b"": 43568.589765214, ""c"": -4716042.0907484405}"
301,"{""a"": -26713.484815695323, ""b"": 55944.582686585214, ""c"": -373798.5668590121}"
303,"{""a"": -36623.320245864124, ""b"": -31207.416269384412, ""c"": 3750734.897982385}"
305,"{""a"": 43063.81995590016, ""b"": 19557.359909624094, ""c"": -3724700.5257523973}"
306,"{""a"": 5386.83822576868, ""b"": 57142.52788391032, ""c"": -2623856.70244197}"
309,"{""a"": -32206.56751304348, ""b"": -9639.601404454988, ""c"": 2596864.4591652695}"
310,"{""a"": -27807.230374454513, ""b"": 12514.286758174952, ""c"": 1417812.3426051908}"
311,"{""a"": 32231.76492936361, ""b"": 2239.569577215414, ""c"": -2298446.323117401}"
314,"{""a"": 43571.637372478704, ""b"": 23724.235840000525, ""c"": -3924172.6424334017}"
315,"{""a"": -44053.07522946828, ""b"": 47539.208861251594, ""c"": 1147635.6041549991}"
317,"{""a"": -50011.83244770774, ""b"": 43624.09999218202, ""c"": 1717061.740005351}"
318,"{""a"": 48826.79090380603, ""b"": -20157.391855812326, ""c"": -2548584.852123707}"
319,"{""a"": 34424.768937580375, ""b"": 46372.649087915284, ""c"": -4193767.2643955406}"
320,"{""a"": -43457.966763882774, ""b"": 671.4933479413157, ""c"": 2960597.127087276}"
321,"{""a"": 17640.0282672469, ""b"": 58922.974152177936, ""c"": -3533905.007139113}"
322,"{""a"": -32935.78306081626, ""b"": -12908.126900420211, ""c"": 2776086.5342518603}"
323,"{""a"": 31880.39076449014, ""b"": 27530.365763226604, ""c"": -3270910.2670624275}"
328,"{""a"": -45253.06015280717, ""b"": 28972.962054347998, ""c"": 1965922.740680435}"
330,"{""a"": -37112.15562660752, ""b"": 42364.77448618199, ""c"": 875925.8075388339}"
331,"{""a"": 33576.65483263371, ""b"": 5377.6354695913615, ""c"": -2514720.6675382773}"
333,"{""a"": -22708.589935541866, ""b"": 22450.46636850346, ""c"": 674583.1307431319}"
334,"{""a"": -39698.565906300246, ""b"": 22766.314771855556, ""c"": 1828864.0218056047}"
335,"{""a"": -38711.989422613275, ""b"": -34846.64956834244, ""c"": 4039439.0391764664}"
336,"{""a"": -37279.74252641106, ""b"": -37098.43399168157, ""c"": 4029994.52040507}"
337,"{""a"": 51246.97734738242, ""b"": 6696.914422463931, ""c"": -3776782.0825763675}"
338,"{""a"": 42992.37086998783, ""b"": -13871.918452427999, ""c"": -2401079.0049529476}"
339,"{""a"": 51119.43904927966, ""b"": 25899.84660378158, ""c"": -4528239.33735337}"
340,"{""a"": -45001.925817331416, ""b"": 39971.61809248201, ""c"": 1516688.9490753035}"
341,"{""a"": -49936.48239357113, ""b"": 8230.417099970742, ""c"": 3109254.830976173}"
343,"{""a"": -36698.268130491495, ""b"": -14268.267201914554, ""c"": 3088317.7517499123}"
345,"{""a"": 30655.872985282913, ""b"": 30699.35402451433, ""c"": -3314320.792396475}"
347,"{""a"": 32990.568437513284, ""b"": -23219.815695059406, ""c"": -1342625.5817342757}"
348,"{""a"": -36700.59185195733, ""b"": 13860.361994756306, ""c"": 1974916.1066982711}"
349,"{""a"": 36714.67192812179, ""b"": 30676.00403421688, ""c"": -3728130.6949938596}"
355,"{""a"": -37684.953875150284, ""b"": -9852.740727444085, ""c"": 2979885.8428970054}"
356,"{""a"": 41739.11537150876, ""b"": 4186.917756948897, ""c"": -3028240.1319371685}"
357,"{""a"": -40475.813285196215, ""b"": -42032.42124739599, ""c"": 4444334.55560479}"
361,"{""a"": 44043.067658900654, ""b"": 28330.776298637924, ""c"": -4142037.078328214}"
364,"{""a"": -42573.80770972789, ""b"": 27432.585338497563, ""c"": 1840308.2874022196}"
370,"{""a"": 53425.78315893765, ""b"": 14095.137193055401, ""c"": -4218261.152948444}"
372,"{""a"": -30944.570992186218, ""b"": 12621.564415635745, ""c"": 1629534.8067133396}"
375,"{""a"": -48948.462264124166, ""b"": 32365.298777054442, ""c"": 2088722.8901451714}"
377,"{""a"": -53745.217807450725, ""b"": 4875.136837001191, ""c"": 3500880.0479217586}"
378,"{""a"": 40592.60549825413, ""b"": 39363.642511893064, ""c"": -4338765.690500294}"
379,"{""a"": -52551.865751636324, ""b"": 9184.176951648653, ""c"": 3251332.765393204}"
380,"{""a"": -36659.80667897759, ""b"": 36321.51654633939, ""c"": 1083597.8237464724}"
381,"{""a"": -48200.51780482476, ""b"": 18496.493219429743, ""c"": 2581014.609545871}"
382,"{""a"": -11891.121697145876, ""b"": 73427.49842066778, ""c"": -2079801.841622766}"
383,"{""a"": -27897.235276143725, ""b"": 48216.660456697835, ""c"": 14013.386640044526}"
384,"{""a"": -42163.82062136037, ""b"": 26920.989803319084, ""c"": 1837180.8160966854}"
386,"{""a"": 49970.44952295362, ""b"": 1732.3747212377784, ""c"": -3496572.4915251904}"
388,"{""a"": -35943.47243879562, ""b"": 57375.0140266512, ""c"": 207287.18412998138}"
389,"{""a"": -47509.116657868464, ""b"": 34539.42689491136, ""c"": 1903584.3201354707}"
397,"{""a"": 37700.658599994895, ""b"": 21049.975635178016, ""c"": -3414157.5198547817}"
398,"{""a"": 43982.21857389568, ""b"": 21227.74097075312, ""c"": -3852154.934389726}"
399,"{""a"": 29158.712186743916, ""b"": 37278.71689378991, ""c"": -3471105.1078295945}"
403,"{""a"": 49360.83410583507, ""b"": 29074.779491530593, ""c"": -4532875.122735127}"
406,"{""a"": 46595.032042905405, ""b"": 18537.104791060905, ""c"": -3926894.2360469126}"
414,"{""a"": -22494.767522725753, ""b"": -59417.20965039752, ""c"": 3894986.4536983133}"
416,"{""a"": -45071.86118455312, ""b"": -38646.74074362048, ""c"": 4625952.336852518}"
417,"{""a"": 12665.276490105223, ""b"": 30197.15930017042, ""c"": -2059679.3034686851}"
418,"{""a"": -46693.39763563376, ""b"": 395.3611736116727, ""c"": 3192112.9486444434}"
420,"{""a"": -33283.65441928582, ""b"": 44627.54789177692, ""c"": 524028.67604343756}"
422,"{""a"": -37895.178352901225, ""b"": -57609.573958758854, ""c"": 4878512.061442985}"
424,"{""a"": 50097.04304005996, ""b"": -20733.58979375531, ""c"": -2618141.2987817447}"
429,"{""a"": 45627.683504658424, ""b"": -12756.682793798405, ""c"": -2626477.8608196867}"
431,"{""a"": 52453.72398988275, ""b"": 21709.48253551754, ""c"": -4452268.97610949}"
432,"{""a"": -49708.15077572621, ""b"": 26194.778359455595, ""c"": 2384370.195805003}"
433,"{""a"": 23620.37176080876, ""b"": 72785.79620544173, ""c"": -4490864.6666724365}"
434,"{""a"": -34721.985807449346, ""b"": 38685.26778094386, ""c"": 859580.1823275248}"
435,"{""a"": -47446.17949674111, ""b"": 7515.607433074241, ""c"": 2960806.7783010877}"
436,"{""a"": -35790.12389488876, ""b"": 30462.7383558007, ""c"": 1256747.6941063856}"
439,"{""a"": -51337.143269048735, ""b"": 11112.228076122265, ""c"": 3089002.2895467062}"
440,"{""a"": 38417.48505856659, ""b"": 49671.234755744124, ""c"": -4594950.434116278}"
441,"{""a"": -30393.394279498927, ""b"": 59253.87392209903, ""c"": -249171.0385858947}"
442,"{""a"": -44086.18966234082, ""b"": 37040.51615167652, ""c"": 1569726.3481042273}"
443,"{""a"": -38159.00740730159, ""b"": 26686.693901125414, ""c"": 1568402.4904875632}"
449,"{""a"": 2365.1204659742007, ""b"": 69684.8770001745, ""c"": -2910351.6759419395}"
451,"{""a"": 52225.00533013859, ""b"": -17475.109135263818, ""c"": -2893251.7475432185}"
453,"{""a"": -9537.733062061772, ""b"": 94710.71555708325, ""c"": -3081121.310697064}"
454,"{""a"": -18879.409172320768, ""b"": 66600.16376914017, ""c"": -1328871.9960768057}"
455,"{""a"": 51973.54132082041, ""b"": -23813.821077145956, ""c"": -2628292.2286809613}"
458,"{""a"": 52717.9296730179, ""b"": 13095.893480951403, ""c"": -4130468.95687421}"
459,"{""a"": 51494.1382261727, ""b"": 27562.380130070545, ""c"": -4619618.7917820485}"
460,"{""a"": -40185.90304909131, ""b"": -41890.1814008145, ""c"": 4414801.502343912}"
463,"{""a"": 51924.867034163595, ""b"": 31040.080884143856, ""c"": -4786580.355689104}"
465,"{""a"": -41260.89922020335, ""b"": 52433.32358060572, ""c"": 768047.6851909099}"
466,"{""a"": -51407.71490839046, ""b"": 22123.48167238517, ""c"": 2655782.662924045}"
467,"{""a"": 39226.281995848076, ""b"": 41299.24707791222, ""c"": -4319908.308673565}"
469,"{""a"": 23277.00729149833, ""b"": 53645.73718667899, ""c"": -3712999.3547628126}"
471,"{""a"": -45852.6187420753, ""b"": 28120.234123302274, ""c"": 2039800.0526448085}"
472,"{""a"": 47477.33687109991, ""b"": -3369.1884366126615, ""c"": -3120918.8709049914}"
473,"{""a"": 38109.77005818909, ""b"": 19247.977536152997, ""c"": -3373679.3168576574}"
476,"{""a"": -37757.33438054143, ""b"": 29362.26582381656, ""c"": 1438134.7453232415}"
478,"{""a"": -51697.57495878454, ""b"": -2697.576977558114, ""c"": 3657693.7748504323}"
479,"{""a"": -58060.822752225926, ""b"": 20302.11726673988, ""c"": 3187784.1044421676}"
480,"{""a"": 54179.0102127183, ""b"": 14481.274928990766, ""c"": -4285329.314826309}"
481,"{""a"": -36161.79043402393, ""b"": -52244.06852502502, ""c"": 4549865.422756203}"
482,"{""a"": 50594.04998972762, ""b"": 27859.137810556036, ""c"": -4571203.342307453}"
483,"{""a"": -55399.99995895575, ""b"": -10511.632134261352, ""c"": 4224177.626331256}"
484,"{""a"": 7647.88860590201, ""b"": 72345.07535953261, ""c"": -3377885.5302170482}"
485,"{""a"": 42335.1591426245, ""b"": 34137.07795580022, ""c"": -4248708.666585715}"
487,"{""a"": -39470.70746703553, ""b"": 20879.343512873646, ""c"": 1886172.3974378651}"
493,"{""a"": -34718.5404741812, ""b"": 58444.122847348626, ""c"": 79563.71861546444}"
495,"{""a"": 60399.08661483918, ""b"": 19089.321470792085, ""c"": -4901018.511446668}"
502,"{""a"": 47191.17834992068, ""b"": 39536.8153844642, ""c"": -4797075.686816938}"
503,"{""a"": 14828.293941841415, ""b"": -67273.4600352386, ""c"": 1639875.4645730737}"
508,"{""a"": -54710.72351902885, ""b"": 34211.97632986569, ""c"": 2405160.9632717236}"
510,"{""a"": 38211.79401684845, ""b"": -32302.447945210908, ""c"": -1345952.5129312896}"
512,"{""a"": -46740.31704315566, ""b"": -16984.509700075963, ""c"": 3884798.5201635105}"
513,"{""a"": -39602.157378857635, ""b"": -52597.381143385326, ""c"": 4799935.787031852}"
517,"{""a"": -28528.726339749875, ""b"": 33568.173183471445, ""c"": 636007.257576872}"
519,"{""a"": -53430.786104086794, ""b"": -3458.650121140774, ""c"": 3810633.9876300353}"
520,"{""a"": 38532.51096036894, ""b"": -35080.683273606555, ""c"": -1258323.7042834093}"
521,"{""a"": -36085.352610486094, ""b"": 57791.63405345978, ""c"": 199134.8720674542}"
522,"{""a"": -50779.22003075935, ""b"": 27343.70047487582, ""c"": 2408503.0625541415}"
523,"{""a"": -27221.20603061604, ""b"": 39158.38154958764, ""c"": 325634.4047252837}"
524,"{""a"": -61006.532846373775, ""b"": 19122.829016308024, ""c"": 3435296.6202833196}"
526,"{""a"": -50056.323775924466, ""b"": 34585.307990617104, ""c"": 2071195.1148475995}"
527,"{""a"": 47823.607418715605, ""b"": 1064.3032890338945, ""c"": -3322887.7707290165}"
529,"{""a"": 38515.24301385221, ""b"": -8725.166882469872, ""c"": -2297407.679098291}"
530,"{""a"": -23402.56890705981, ""b"": 74310.80255028218, ""c"": -1321903.4734622317}"
531,"{""a"": 48858.88333210464, ""b"": 11343.92234747835, ""c"": -3796564.1836598474}"
534,"{""a"": 53638.32781157733, ""b"": -9839.730344691765, ""c"": -3288437.1676592245}"
535,"{""a"": 39026.15661222862, ""b"": 40842.60092021738, ""c"": -4290949.020779307}"
536,"{""a"": 27700.75123960377, ""b"": -59000.266940281326, ""c"": 429196.0647436903}"
537,"{""a"": -44869.03846235042, ""b"": -24382.194030382358, ""c"": 4044344.38839461}"
538,"{""a"": -49843.15289197542, ""b"": 63249.65032023305, ""c"": 928161.1049096928}"
539,"{""a"": 47327.94163739844, ""b"": -12353.610440324104, ""c"": -2759358.717800448}"
540,"{""a"": 52700.42641576981, ""b"": 13670.631585362527, ""c"": -4154355.3288991707}"
541,"{""a"": -43045.7762715029, ""b"": -7478.197382366954, ""c"": 3252162.8378603505}"
542,"{""a"": -34721.06748853728, ""b"": 27724.375994868315, ""c"": 1291627.6884514554}"
543,"{""a"": -66323.43624181808, ""b"": 28252.983259422443, ""c"": 3444007.6830498637}"
544,"{""a"": 19533.652011251612, ""b"": 72258.97204422938, ""c"": -4190419.5369082415}"
545,"{""a"": 40576.39972461293, ""b"": 32107.24578643164, ""c"": -4052729.429774001}"
546,"{""a"": -55279.445409752225, ""b"": 16473.300949509416, ""c"": 3144248.110027235}"
548,"{""a"": 49993.219463779285, ""b"": -19341.57726820071, ""c"": -2666448.236373011}"
551,"{""a"": -54386.20209145803, ""b"": 23412.435897608448, ""c"": 2815834.4111348186}"
552,"{""a"": 45040.56491808, ""b"": 7386.806128871802, ""c"": -3381324.8644395284}"
553,"{""a"": 62710.02883095327, ""b"": 13205.175180617967, ""c"": -4820148.021608896}"
555,"{""a"": 46369.14106401966, ""b"": 12663.809522687821, ""c"": -3677820.2222476825}"
556,"{""a"": 22339.21327440789, ""b"": 48339.53502776495, ""c"": -3436928.707288702}"
559,"{""a"": -49996.264296071975, ""b"": 14940.190222129211, ""c"": 2847898.585143964}"
