id,param
11,"{""X"": [[68.65958333333333, 39.54875], [68.65263888888889, 39.54875], [68.65263888888889, 39.55569444444445], [68.65958333333333, 39.55569444444445]], ""w"": [-831931.9302014085, 831931.9302007429, -831931.9302004207, 831931.9302010863], ""a"": [3305760.7070035697, -18935.29687496192, -50631.117187483505]}"
12,"{""X"": [[68.66652777777777, 39.54875], [68.65958333333333, 39.54875], [68.65958333333333, 39.55569444444445], [68.66652777777777, 39.55569444444445]], ""w"": [-1488084.877058383, 1488084.8770585768, -1488084.8770582404, 1488084.8770580466], ""a"": [3312322.9867959823, -31901.02734360886, -28289.531249975535]}"
13,"{""X"": [[68.67347222222222, 39.54875], [68.66652777777777, 39.54875], [68.66652777777777, 39.55569444444445], [68.67347222222222, 39.55569444444445]], ""w"": [-160750.75463808994, 160750.75463813785, -160750.7546380547, 160750.75463800682], ""a"": [717241.7169314455, -3254.3964843973226, -12411.369140593659]}"
14,"{""X"": [[68.68041666666666, 39.54875], [68.67347222222222, 39.54875], [68.67347222222222, 39.55569444444445], [68.68041666666666, 39.55569444444445]], ""w"": [245086.26096458198, -245086.2609643073, 245086.26096478428, -245086.26096505893], ""a"": [1838438.460741378, -19113.13476562966, -13223.513671784718]}"
15,"{""X"": [[68.6873611111111, 39.54875], [68.68041666666666, 39.54875], [68.68041666666666, 39.55569444444445], [68.6873611111111, 39.55569444444445]], ""w"": [573686.6141054096, -573686.6141051272, 573686.6141056175, -573686.6141058998], ""a"": [1421749.715846711, -8505.351562384623, -21108.234375003627]}"
16,"{""X"": [[68.69430555555554, 39.54875], [68.6873611111111, 39.54875], [68.6873611111111, 39.55569444444445], [68.69430555555554, 39.55569444444445]], ""w"": [94878.81365388916, -94878.81365331283, 94878.81365431375, -94878.81365489], ""a"": [-823350.9896474214, 27887.765624978863, -27546.468749865522]}"
17,"{""X"": [[68.70124999999999, 39.54875], [68.69430555555554, 39.54875], [68.69430555555554, 39.55569444444445], [68.70124999999999, 39.55569444444445]], ""w"": [-1308569.3718750514, 1308569.371875413, -1308569.3718747848, 1308569.3718744232], ""a"": [-946579.5416706774, 22952.16210941992, -15858.720703122195]}"
18,"{""X"": [[68.70819444444443, 39.54875], [68.70124999999999, 39.54875], [68.70124999999999, 39.55569444444445], [68.70819444444443, 39.55569444444445]], ""w"": [-355592.0230168453, 355592.02301718685, -355592.0230165936, 355592.02301625215], ""a"": [1420601.7517776338, -20730.234375033244, 167.02734380040997]}"
19,"{""X"": [[68.71513888888889, 39.54875], [68.70819444444443, 39.54875], [68.70819444444443, 39.55569444444445], [68.71513888888889, 39.55569444444445]], ""w"": [1664834.9545167326, -1664834.954517503, 1664834.9545161645, -1664834.954515394], ""a"": [304725.32553877914, 2768.3789061821826, -12440.882812547852]}"
20,"{""X"": [[68.72208333333333, 39.54875], [68.71513888888889, 39.54875], [68.71513888888889, 39.55569444444445], [68.72208333333333, 39.55569444444445]], ""w"": [-392152.25540534384, 392152.25540567643, -392152.2554057958, 392152.2554054633], ""a"": [729307.4899704346, 3643.9277344007714, -24696.72070310126]}"
21,"{""X"": [[68.59013888888889, 39.541805555555555], [68.58319444444444, 39.541805555555555], [68.58319444444444, 39.54875], [68.59013888888889, 39.54875]], ""w"": [-36485.39242258096, 36485.39242294683, -36485.3924223123, 36485.3924219465], ""a"": [1473372.4269582962, -2878.558593702664, -32189.765625089396]}"
22,"{""X"": [[68.59708333333333, 39.541805555555555], [68.59013888888889, 39.541805555555555], [68.59013888888889, 39.54875], [68.59708333333333, 39.54875]], ""w"": [-770698.2412843846, 770698.2412839402, -770698.241284711, 770698.2412851554], ""a"": [1845617.9211103693, -12787.207031238637, -24416.648437569536]}"
23,"{""X"": [[68.60402777777777, 39.541805555555555], [68.59708333333333, 39.541805555555555], [68.59708333333333, 39.54875], [68.60402777777777, 39.54875]], ""w"": [-566359.5996302057, 566359.5996301749, -566359.5996302282, 566359.599630259], ""a"": [-1000640.6074566218, 21282.50390626549, -11540.88281251252]}"
24,"{""X"": [[68.61097222222222, 39.541805555555555], [68.60402777777777, 39.541805555555555], [68.60402777777777, 39.54875], [68.61097222222222, 39.54875]], ""w"": [-146916.31448530595, 146916.31448530714, -146916.31448530508, 146916.31448530388], ""a"": [-2499927.559087472, 39177.35156247592, -4672.08984381756]}"
25,"{""X"": [[68.61791666666666, 39.541805555555555], [68.61097222222222, 39.541805555555555], [68.61097222222222, 39.54875], [68.61791666666666, 39.54875]], ""w"": [684639.5905678046, -684639.5905676254, 684639.5905691516, -684639.5905693306], ""a"": [3232399.278829076, -41386.32421890176, -9850.324218881158]}"
26,"{""X"": [[68.6248611111111, 39.541805555555555], [68.61791666666666, 39.541805555555555], [68.61791666666666, 39.54875], [68.6248611111111, 39.54875]], ""w"": [-343927.9416967902, 343927.9416975052, -343927.94169626455, 343927.9416955497], ""a"": [2412339.214016665, -27544.324218712816, -13131.35156251675]}"
27,"{""X"": [[68.63180555555554, 39.541805555555555], [68.6248611111111, 39.541805555555555], [68.6248611111111, 39.54875], [68.63180555555554, 39.54875]], ""w"": [-668415.7478502527, 668415.7478495778, -668415.747850749, 668415.7478514237], ""a"": [1385577.4548256455, -18200.144531339865, -3382.5585937536075]}"
28,"{""X"": [[68.63874999999999, 39.541805555555555], [68.63180555555554, 39.541805555555555], [68.63180555555554, 39.54875], [68.63874999999999, 39.54875]], ""w"": [-1128906.01212473, 1128906.0121242134, -1128906.01212511, 1128906.0121256267], ""a"": [-4147612.0004884596, 52448.39648426212, 13925.513672013707]}"
29,"{""X"": [[68.64569444444444, 39.541805555555555], [68.63874999999999, 39.541805555555555], [68.63874999999999, 39.54875], [68.64569444444444, 39.54875]], ""w"": [972567.1643058863, -972567.1643065122, 972567.1643054257, -972567.1643047999], ""a"": [-2047844.0925601323, 20989.42382804898, 15431.044921860654]}"
30,"{""X"": [[68.65263888888889, 39.541805555555555], [68.64569444444444, 39.541805555555555], [68.64569444444444, 39.54875], [68.65263888888889, 39.54875]], ""w"": [504452.35110077274, -504452.35110054107, 504452.3511018389, -504452.35110207036], ""a"": [-2330584.905506252, 33302.16210944723, 1207.4589843953722]}"
31,"{""X"": [[68.65958333333333, 39.541805555555555], [68.65263888888889, 39.541805555555555], [68.65263888888889, 39.54875], [68.65958333333333, 39.54875]], ""w"": [953953.9190352085, -953953.9190353927, 953953.919035073, -953953.9190348889], ""a"": [1730370.758705631, -17760.234374981614, -12836.882812521204]}"
32,"{""X"": [[68.66652777777777, 39.541805555555555], [68.65958333333333, 39.541805555555555], [68.65958333333333, 39.54875], [68.66652777777777, 39.54875]], ""w"": [1280531.7679609347, -1280531.767960753, 1280531.7679610688, -1280531.7679612504], ""a"": [3689435.472089708, -33899.74804695452, -34354.81054704217]}"
33,"{""X"": [[68.67347222222222, 39.541805555555555], [68.66652777777777, 39.541805555555555], [68.66652777777777, 39.54875], [68.67347222222222, 39.54875]], ""w"": [-173982.8243631127, 173982.82436298742, -173982.82436320497, 173982.82436333023], ""a"": [2227863.1085074837, -6477.8554686605785, -45010.79296882288]}"
34,"{""X"": [[68.68041666666666, 39.541805555555555], [68.67347222222222, 39.541805555555555], [68.67347222222222, 39.54875], [68.68041666666666, 39.54875]], ""w"": [-1852798.248192348, 1852798.2481923408, -1852798.248192353, 1852798.2481923602], ""a"": [3386949.4646302196, -34595.279297032524, -25493.04492181987]}"
35,"{""X"": [[68.6873611111111, 39.541805555555555], [68.68041666666666, 39.541805555555555], [68.68041666666666, 39.54875], [68.6873611111111, 39.54875]], ""w"": [793276.1789984666, -793276.1789987452, 793276.178996852, -793276.1789965737], ""a"": [287505.5528981129, 4658.396484236932, -15289.927734386285]}"
36,"{""X"": [[68.69430555555554, 39.541805555555555], [68.6873611111111, 39.541805555555555], [68.6873611111111, 39.54875], [68.69430555555554, 39.54875]], ""w"": [738024.2106446187, -738024.2106451525, 738024.2106442254, -738024.2106436917], ""a"": [-1275838.824391322, 35908.55859371218, -30036.234375138938]}"
37,"{""X"": [[68.70124999999999, 39.541805555555555], [68.69430555555554, 39.541805555555555], [68.69430555555554, 39.54875], [68.70124999999999, 39.54875]], ""w"": [-305648.21563209733, 305648.2156326913, -305648.21563165943, 305648.2156310656], ""a"": [846687.1656958251, 7407.369140697273, -34199.98242187769]}"
38,"{""X"": [[68.70819444444443, 39.541805555555555], [68.70124999999999, 39.541805555555555], [68.70124999999999, 39.54875], [68.70819444444443, 39.54875]], ""w"": [-364861.2256766166, 364861.22567685577, -364861.2256764402, 364861.22567620105], ""a"": [3001076.717191056, -27668.144531306403, -27743.02734374194]}"
39,"{""X"": [[68.71513888888889, 39.541805555555555], [68.70819444444443, 39.541805555555555], [68.70819444444443, 39.54875], [68.71513888888889, 39.54875]], ""w"": [-386320.21474232024, 386320.21474185825, -386320.214742661, 386320.2147431229], ""a"": [-222160.57701623236, 15080.37890618566, -20509.207031271017]}"
40,"{""X"": [[68.72208333333333, 39.541805555555555], [68.71513888888889, 39.541805555555555], [68.71513888888889, 39.54875], [68.72208333333333, 39.54875]], ""w"": [703705.5262956534, -703705.5262963185, 703705.526295163, -703705.526294498], ""a"": [478401.2798517006, 6644.1621093247195, -23565.60351567694]}"
41,"{""X"": [[68.59013888888889, 39.53486111111111], [68.58319444444444, 39.53486111111111], [68.58319444444444, 39.541805555555555], [68.59013888888889, 39.541805555555555]], ""w"": [-1479040.1942841334, 1479040.1942847432, -1479040.194283685, 1479040.1942830752], ""a"": [3108667.4008426196, -17472.955078041676, -48231.369140654504]}"
42,"{""X"": [[68.59708333333333, 39.53486111111111], [68.59013888888889, 39.53486111111111], [68.59013888888889, 39.541805555555555], [68.59708333333333, 39.541805555555555]], ""w"": [-694359.6582939953, 694359.6582964453, -694359.6582934276, 694359.6582909778], ""a"": [2927443.668267631, -26895.603515523464, -27301.69335926844]}"
43,"{""X"": [[68.60402777777777, 39.53486111111111], [68.59708333333333, 39.53486111111111], [68.59708333333333, 39.541805555555555], [68.60402777777777, 39.541805555555555]], ""w"": [1730029.685157782, -1730029.6851562348, 1730029.685158919, -1730029.685160466], ""a"": [-751804.0928430984, 32488.55859391492, -37275.117187382726]}"
44,"{""X"": [[68.61097222222222, 39.53486111111111], [68.60402777777777, 39.53486111111111], [68.60402777777777, 39.541805555555555], [68.61097222222222, 39.541805555555555]], ""w"": [-441871.54293154547, 441871.5429312682, -441871.5429317492, 441871.5429320264], ""a"": [-331230.9032913741, 33507.36914061917, -49679.98242191758]}"
45,"{""X"": [[68.61791666666666, 39.53486111111111], [68.61097222222222, 39.53486111111111], [68.61097222222222, 39.541805555555555], [68.61791666666666, 39.541805555555555]], ""w"": [296452.02757785213, -296452.0275782914, 296452.0275775291, -296452.02757708984], ""a"": [4103704.2203438184, -31938.48632816504, -48279.60351554489]}"
46,"{""X"": [[68.6248611111111, 39.53486111111111], [68.61791666666666, 39.53486111111111], [68.61791666666666, 39.541805555555555], [68.6248611111111, 39.541805555555555]], ""w"": [-789614.4971107871, 789614.4971117172, -789614.497110103, 789614.4971091731], ""a"": [4363442.012122708, -38460.251953146966, -43530.48632811536]}"
47,"{""X"": [[68.63180555555554, 39.53486111111111], [68.6248611111111, 39.53486111111111], [68.6248611111111, 39.541805555555555], [68.63180555555554, 39.541805555555555]], ""w"": [-403891.17669512634, 403891.1766956201, -403891.1766947629, 403891.1766942692], ""a"": [3227302.693772025, -28526.37890613384, -32037.117187517713]}"
48,"{""X"": [[68.63874999999999, 39.53486111111111], [68.63180555555554, 39.53486111111111], [68.63180555555554, 39.541805555555555], [68.63874999999999, 39.541805555555555]], ""w"": [-2026333.8581684965, 2026333.8581649223, -2026333.8581711268, 2026333.8581747005], ""a"": [-1170095.0841427469, 22063.675780861908, -8634.234375260598]}"
49,"{""X"": [[68.64569444444444, 39.53486111111111], [68.63874999999999, 39.53486111111111], [68.63874999999999, 39.541805555555555], [68.64569444444444, 39.541805555555555]], ""w"": [-784154.830871149, 784154.830871387, -784154.8308709735, 784154.8308707355], ""a"": [-2290994.48561702, 22803.820312446856, 18430.558593763944]}"
50,"{""X"": [[68.65263888888889, 39.53486111111111], [68.64569444444444, 39.53486111111111], [68.64569444444444, 39.541805555555555], [68.65263888888889, 39.541805555555555]], ""w"": [-1389170.1817407373, 1389170.181741142, -1389170.1817404397, 1389170.1817400353], ""a"": [-3254311.223146432, 24782.396484306482, 39359.5136719803]}"
51,"{""X"": [[68.65958333333333, 39.53486111111111], [68.65263888888889, 39.53486111111111], [68.65263888888889, 39.541805555555555], [68.65958333333333, 39.541805555555555]], ""w"": [2362932.9600337576, -2362932.960033562, 2362932.9600339006, -2362932.9600340957], ""a"": [-2155745.331016842, 14181.134765659179, 29982.251953158175]}"
52,"{""X"": [[68.66652777777777, 39.53486111111111], [68.65958333333333, 39.53486111111111], [68.65958333333333, 39.541805555555555], [68.66652777777777, 39.541805555555555]], ""w"": [2787835.911393795, -2787835.9113948597, 2787835.9113930105, -2787835.911391946], ""a"": [416679.1130386425, 5278.3242186149355, -19619.261718801212]}"
53,"{""X"": [[68.67347222222222, 39.53486111111111], [68.66652777777777, 39.53486111111111], [68.66652777777777, 39.541805555555555], [68.67347222222222, 39.541805555555555]], ""w"": [-1222065.3320981516, 1222065.3320984931, -1222065.3320978994, 1222065.3320975578], ""a"": [2743245.771854991, -19921.693359292218, -34697.51367182145]}"
54,"{""X"": [[68.68041666666666, 39.53486111111111], [68.67347222222222, 39.53486111111111], [68.67347222222222, 39.541805555555555], [68.68041666666666, 39.541805555555555]], ""w"": [1747003.7527710951, -1747003.7527724216, 1747003.7527701173, -1747003.7527687908], ""a"": [4020766.827195146, -35614.07226591086, -39752.630859257115]}"
55,"{""X"": [[68.6873611111111, 39.53486111111111], [68.68041666666666, 39.53486111111111], [68.68041666666666, 39.541805555555555], [68.6873611111111, 39.541805555555555]], ""w"": [-999109.794442333, 999109.7944424121, -999109.7944422747, 999109.7944421957], ""a"": [1675734.0990065506, 2676.234375063958, -46954.79296880448]}"
56,"{""X"": [[68.69430555555554, 39.53486111111111], [68.6873611111111, 39.53486111111111], [68.6873611111111, 39.541805555555555], [68.69430555555554, 39.541805555555555]], ""w"": [-444114.91631057573, 444114.916311016, -444114.9163102512, 444114.916309811], ""a"": [-1350823.528038219, 38738.882812601805, -33056.6484375253]}"
57,"{""X"": [[68.70124999999999, 39.53486111111111], [68.69430555555554, 39.53486111111111], [68.69430555555554, 39.541805555555555], [68.70124999999999, 39.541805555555555]], ""w"": [1430366.840822203, -1430366.8408214238, 1430366.8408227782, -1430366.8408235575], ""a"": [432964.6644681415, 18238.32421881899, -42554.17968750568]}"
58,"{""X"": [[68.70819444444443, 39.53486111111111], [68.70124999999999, 39.53486111111111], [68.70124999999999, 39.541805555555555], [68.70819444444443, 39.541805555555555]], ""w"": [-249125.79335317487, 249125.7933522671, -249125.7933538445, 249125.7933547521], ""a"": [4442761.67874689, -33580.792968817776, -53929.44140630057]}"
59,"{""X"": [[68.71513888888889, 39.53486111111111], [68.70819444444443, 39.53486111111111], [68.70819444444443, 39.541805555555555], [68.71513888888889, 39.541805555555555]], ""w"": [-2742075.8402080266, 2742075.840210421, -2742075.840211136, 2742075.8402087414], ""a"": [2030354.913409765, -15045.837890682818, -25124.396484252284]}"
60,"{""X"": [[68.72208333333333, 39.53486111111111], [68.71513888888889, 39.53486111111111], [68.71513888888889, 39.541805555555555], [68.72208333333333, 39.541805555555555]], ""w"": [1397543.1302602035, -1397543.130260001, 1397543.1302628382, -1397543.1302630405], ""a"": [-1362450.4022754459, 26879.027343960224, -12176.648437493488]}"
61,"{""X"": [[68.59013888888889, 39.52791666666667], [68.58319444444444, 39.52791666666667], [68.58319444444444, 39.53486111111111], [68.59013888888889, 39.53486111111111]], ""w"": [3874198.1451978763, -3874198.1451974344, 3874198.145198202, -3874198.145198644], ""a"": [-345304.77825160924, 5592.2343750490645, -880.5585937203074]}"
62,"{""X"": [[68.59708333333333, 39.52791666666667], [68.59013888888889, 39.52791666666667], [68.59013888888889, 39.53486111111111], [68.59708333333333, 39.53486111111111]], ""w"": [1386253.2487416859, -1386253.2487427942, 1386253.2487408714, -1386253.2487397636], ""a"": [3428603.6156466138, -20232.720703204042, -51538.306640725794]}"
63,"{""X"": [[68.60402777777777, 39.52791666666667], [68.59708333333333, 39.52791666666667], [68.59708333333333, 39.53486111111111], [68.60402777777777, 39.53486111111111]], ""w"": [-3156508.4988662596, 3156508.4988662307, -3156508.498866281, 3156508.4988663103], ""a"": [80479.38039228396, 18751.67578130342, -34490.88281251115]}"
64,"{""X"": [[68.61097222222222, 39.52791666666667], [68.60402777777777, 39.52791666666667], [68.60402777777777, 39.53486111111111], [68.61097222222222, 39.53486111111111]], ""w"": [538320.1703443449, -538320.1703436923, 538320.1703448247, -538320.1703454771], ""a"": [-1992242.6875748814, 34436.16210944784, -9277.927734398181]}"
65,"{""X"": [[68.61791666666666, 39.52791666666667], [68.61097222222222, 39.52791666666667], [68.61097222222222, 39.53486111111111], [68.61791666666666, 39.53486111111111]], ""w"": [71103.43660204443, -71103.43660269963, 71103.4366016887, -71103.43660103361], ""a"": [2550933.777869386, -28398.955078143725, -15146.630859361068]}"
66,"{""X"": [[68.6248611111111, 39.52791666666667], [68.61791666666666, 39.52791666666667], [68.61791666666666, 39.53486111111111], [68.6248611111111, 39.53486111111111]], ""w"": [762624.6526280541, -762624.652626964, 762624.6526275016, -762624.6526285916], ""a"": [3576540.6771215783, -38720.16210928565, -23175.369140780007]}"
67,"{""X"": [[68.63180555555554, 39.52791666666667], [68.6248611111111, 39.52791666666667], [68.6248611111111, 39.53486111111111], [68.63180555555554, 39.53486111111111]], ""w"": [-649875.5171646142, 649875.5171642463, -649875.5171637306, 649875.5171640984], ""a"": [3616299.5911688292, -38674.07226582318, -24261.134765512696]}"
68,"{""X"": [[68.63874999999999, 39.52791666666667], [68.63180555555554, 39.52791666666667], [68.63180555555554, 39.53486111111111], [68.63874999999999, 39.53486111111111]], ""w"": [2048015.541736791, -2048015.541735168, 2048015.5417379858, -2048015.5417396084], ""a"": [-34321.636012398216, 22272.46875018366, -37725.117187406424]}"
69,"{""X"": [[68.64569444444444, 39.52791666666667], [68.63874999999999, 39.52791666666667], [68.63874999999999, 39.53486111111111], [68.64569444444444, 39.53486111111111]], ""w"": [-143926.36690474369, 143926.3669051446, -143926.36690444849, 143926.36690404767], ""a"": [1267512.5083385326, 13866.468750015529, -56061.351562493786]}"
70,"{""X"": [[68.65263888888889, 39.52791666666667], [68.64569444444444, 39.52791666666667], [68.64569444444444, 39.53486111111111], [68.65263888888889, 39.53486111111111]], ""w"": [-571368.4007671278, 571368.4007675693, -571368.4007668024, 571368.4007663608], ""a"": [1541899.179670022, 5902.558593785202, -49173.11718748956]}"
71,"{""X"": [[68.65958333333333, 39.52791666666667], [68.65263888888889, 39.52791666666667], [68.65263888888889, 39.53486111111111], [68.65958333333333, 39.53486111111111]], ""w"": [-1920911.7372030828, 1920911.7371996313, -1920911.7372022122, 1920911.7372056632], ""a"": [-267447.7256925338, 18437.76562483666, -25172.648437731274]}"
72,"{""X"": [[68.66652777777777, 39.52791666666667], [68.65958333333333, 39.52791666666667], [68.65958333333333, 39.53486111111111], [68.66652777777777, 39.53486111111111]], ""w"": [-571145.7062514975, 571145.7062518377, -571145.706251247, 571145.7062509069], ""a"": [-1778258.867882983, 26624.882812545133, -1174.3242187746714]}"
73,"{""X"": [[68.67347222222222, 39.52791666666667], [68.66652777777777, 39.52791666666667], [68.66652777777777, 39.53486111111111], [68.67347222222222, 39.53486111111111]], ""w"": [1219075.384488652, -1219075.3844890809, 1219075.3844883356, -1219075.3844879065], ""a"": [1666566.6524217671, -19950.48632822572, -7413.837890632596]}"
74,"{""X"": [[68.68041666666666, 39.52791666666667], [68.67347222222222, 39.52791666666667], [68.67347222222222, 39.53486111111111], [68.68041666666666, 39.53486111111111]], ""w"": [809726.3669332118, -809726.3669344612, 809726.3669322908, -809726.3669310418], ""a"": [1823754.8079016071, -10992.955078201509, -26951.04492195813]}"
75,"{""X"": [[68.6873611111111, 39.52791666666667], [68.68041666666666, 39.52791666666667], [68.68041666666666, 39.53486111111111], [68.6873611111111, 39.53486111111111]], ""w"": [672677.974752534, -672677.97475298, 672677.974752205, -672677.974751759], ""a"": [1665175.0353300888, -467.27929685791185, -41226.4863281673]}"
76,"{""X"": [[68.69430555555554, 39.52791666666667], [68.6873611111111, 39.52791666666667], [68.6873611111111, 39.53486111111111], [68.69430555555554, 39.53486111111111]], ""w"": [-1162700.8167810934, 1162700.816781033, -1162700.8167811385, 1162700.816781199], ""a"": [-151501.94960531694, 23265.3691406742, -36507.60351562786]}"
77,"{""X"": [[68.70124999999999, 39.52791666666667], [68.69430555555554, 39.52791666666667], [68.69430555555554, 39.53486111111111], [68.70124999999999, 39.53486111111111]], ""w"": [293160.89477052266, -293160.8947694484, 293160.8947713152, -293160.8947723893], ""a"": [-1277342.478081761, 34835.76562505347, -28133.999999951524]}"
78,"{""X"": [[68.70819444444443, 39.52791666666667], [68.70124999999999, 39.52791666666667], [68.70124999999999, 39.53486111111111], [68.70819444444443, 39.53486111111111]], ""w"": [-45531.90057188771, 45531.900571740305, -45531.90057199647, 45531.900572143844], ""a"": [3712171.026547126, -36418.32421876146, -30518.64843746174]}"
79,"{""X"": [[68.71513888888889, 39.52791666666667], [68.70819444444443, 39.52791666666667], [68.70819444444443, 39.53486111111111], [68.71513888888889, 39.53486111111111]], ""w"": [923818.9709135252, -923818.9709131486, 923818.9709138033, -923818.9709141799], ""a"": [3781114.367206899, -32555.513671902023, -38976.48632813644]}"
80,"{""X"": [[68.72208333333333, 39.52791666666667], [68.71513888888889, 39.52791666666667], [68.71513888888889, 39.53486111111111], [68.72208333333333, 39.53486111111111]], ""w"": [-1004343.1154395854, 1004343.1154398067, -1004343.1154394218, 1004343.1154392004], ""a"": [-593781.5832132957, 30665.51367186169, -38201.044921779845]}"
81,"{""X"": [[68.59013888888889, 39.52097222222223], [68.58319444444444, 39.52097222222223], [68.58319444444444, 39.52791666666667], [68.59013888888889, 39.52791666666667]], ""w"": [-2606973.2869464187, 2606973.2869474916, -2606973.2869456294, 2606973.2869445565], ""a"": [-243929.87653078165, 17795.513671978137, -24619.658203056384]}"
82,"{""X"": [[68.59708333333333, 39.52097222222223], [68.59013888888889, 39.52097222222223], [68.59013888888889, 39.52791666666667], [68.59708333333333, 39.52791666666667]], ""w"": [1887792.317543454, -1887792.3175428263, 1887792.3175439155, -1887792.317544543], ""a"": [-71866.28634669774, 11296.08984379319, -17693.999999975666]}"
83,"{""X"": [[68.60402777777777, 39.52097222222223], [68.59708333333333, 39.52097222222223], [68.59708333333333, 39.52791666666667], [68.60402777777777, 39.52791666666667]], ""w"": [572414.3348140691, -572414.3348140888, 572414.3348140547, -572414.334814035], ""a"": [2060112.8275420254, -6132.955078142988, -41385.603515730516]}"
84,"{""X"": [[68.61097222222222, 39.52097222222223], [68.60402777777777, 39.52097222222223], [68.60402777777777, 39.52791666666667], [68.61097222222222, 39.52791666666667]], ""w"": [-1403899.05064707, 1403899.0506466897, -1403899.0506473493, 1403899.0506477293], ""a"": [-467723.508414027, 26100.703125036907, -33378.46875004025]}"
85,"{""X"": [[68.61791666666666, 39.52097222222223], [68.61097222222222, 39.52097222222223], [68.61097222222222, 39.52791666666667], [68.61791666666666, 39.52791666666667]], ""w"": [536901.8618574259, -536901.8618563429, 536901.8618582228, -536901.8618593055], ""a"": [2539836.483743397, -22543.91015621732, -25029.351562389667]}"
86,"{""X"": [[68.6248611111111, 39.52097222222223], [68.61791666666666, 39.52097222222223], [68.61791666666666, 39.52791666666667], [68.6248611111111, 39.52791666666667]], ""w"": [-693762.7640166399, 693762.7640160422, -693762.7640158475, 693762.7640164451], ""a"": [3544610.2769512404, -38057.027343844646, -23518.792968785085]}"
87,"{""X"": [[68.63180555555554, 39.52097222222223], [68.6248611111111, 39.52097222222223], [68.6248611111111, 39.52791666666667], [68.63180555555554, 39.52791666666667]], ""w"": [1420946.132900801, -1420946.1329013573, 1420946.1329003912, -1420946.132899835], ""a"": [3354169.824728557, -31248.72070320838, -30521.513671965993]}"
88,"{""X"": [[68.63874999999999, 39.52097222222223], [68.63180555555554, 39.52097222222223], [68.63180555555554, 39.52791666666667], [68.63874999999999, 39.52791666666667]], ""w"": [-55027.44846988325, 55027.448469332005, -55027.448470289244, 55027.4484708404], ""a"": [-1116397.4844496888, 41464.79296881581, -43675.20703132766]}"
