id,param
151,"{""a"": -37442.88281254557, ""b"": -8784.000000004191, ""c"": 2921131.452708373}"
152,"{""a"": 18162.72070319384, ""b"": 16657.927734330697, ""c"": -1901774.1348149886}"
153,"{""a"": 10302.486328132012, ""b"": 13507.9277343644, ""c"": -1237602.7577612929}"
154,"{""a"": 33441.11718761161, ""b"": -1558.089843828755, ""c"": -2231450.781947914}"
155,"{""a"": 25752.955078168034, ""b"": -279.36914064110897, ""c"": -1753938.6902489003}"
156,"{""a"": -33924.95507810224, ""b"": -4731.837890663854, ""c"": 2521068.0689965533}"
157,"{""a"": -32999.76562504371, ""b"": -3278.1445312278083, ""c"": 2400086.684865406}"
158,"{""a"": -9604.072265623581, ""b"": 19875.60351561758, ""c"": -121883.35215068352}"
159,"{""a"": 30800.88281261359, ""b"": 43501.67578116624, ""c"": -3831350.033046487}"
160,"{""a"": -22569.8378906251, ""b"": 42983.27929690324, ""c"": -143495.01420765207}"
161,"{""a"": -29003.748046887395, ""b"": 25387.927734341574, ""c"": 990293.5378268767}"
162,"{""a"": -37417.693359411634, ""b"": 39646.81054691588, ""c"": 1004228.8739291205}"
163,"{""a"": 40283.29687508139, ""b"": 24896.882812492455, ""c"": -3743259.449184973}"
164,"{""a"": 25562.865234326317, ""b"": 1700.63085941397, ""c"": -1817203.9166949764}"
165,"{""a"": 23723.29687504352, ""b"": 5232.234374985317, ""c"": -1830475.909948695}"
166,"{""a"": -31021.207031222733, ""b"": 22834.79296872351, ""c"": 1230735.507792143}"
167,"{""a"": -41873.765625008724, ""b"": 21418.558593779846, ""c"": 2031427.3710199266}"
168,"{""a"": 649.4238281042565, ""b"": 26340.486328118735, ""c"": -1081415.6382087786}"
169,"{""a"": 49211.29687481202, ""b"": 27988.558593733622, ""c"": -4479735.26271106}"
170,"{""a"": -31854.25195306702, ""b"": 9306.72070310601, ""c"": 1822935.9559855391}"
171,"{""a"": -49019.74804692928, ""b"": 2238.4863281155704, ""c"": 3280564.257696969}"
172,"{""a"": -10506.251953124636, ""b"": 17042.39648441384, ""c"": 51538.55837978809}"
173,"{""a"": 40034.179687635384, ""b"": 19129.675781188766, ""c"": -3501337.9694062932}"
174,"{""a"": 36982.792968832495, ""b"": 922.3242186618736, ""c"": -2572658.9527853867}"
175,"{""a"": 28521.351562549848, ""b"": -6666.468750014392, ""c"": -1691791.605115159}"
176,"{""a"": -20903.765624970805, ""b"": -18003.585937527092, ""c"": 2150867.605619182}"
177,"{""a"": -40384.07226565857, ""b"": -25094.162109380093, ""c"": 3769107.8658447918}"
178,"{""a"": -37794.95507812043, ""b"": -12672.720703173829, ""c"": 3100626.7479239786}"
179,"{""a"": 14641.927734447429, ""b"": 8051.044921841811, ""c"": -1320736.4553918492}"
180,"{""a"": -22799.53125000816, ""b"": 24958.089843772257, ""c"": 584286.6813278062}"
181,"{""a"": -52107.117187516546, ""b"": 36501.855468700596, ""c"": 2135952.1068976168}"
182,"{""a"": -22144.32421876555, ""b"": 30072.972656256345, ""c"": 334674.772134605}"
183,"{""a"": 43778.179687613156, ""b"": 26054.648437469914, ""c"": -4028734.214674542}"
184,"{""a"": 42488.63085924332, ""b"": 28830.25195319867, ""c"": -4049873.7828674093}"
185,"{""a"": 2920.3242187456153, ""b"": 29175.85546876212, ""c"": -1348701.5819044753}"
186,"{""a"": -39094.558593782975, ""b"": 40449.621093739406, ""c"": 1089074.272756588}"
187,"{""a"": -28649.53125004734, ""b"": 36714.972656311635, ""c"": 519765.95138265047}"
188,"{""a"": -1951.927734389501, ""b"": 21170.162109371824, ""c"": -698678.5314075709}"
189,"{""a"": 51024.25195291218, ""b"": 20310.48632813769, ""c"": -4300948.927117242}"
190,"{""a"": -27337.67578124345, ""b"": 32662.792968753623, ""c"": 590470.86215761}"
191,"{""a"": -44284.32421881244, ""b"": 30479.027343748225, ""c"": 1840139.2956488894}"
192,"{""a"": -11162.882812550704, ""b"": 11596.324218796064, ""c"": 311707.6305045915}"
193,"{""a"": 38827.44140642209, ""b"": 11372.414062440635, ""c"": -3112112.20622041}"
194,"{""a"": 43266.97265637349, ""b"": 24502.32421864725, ""c"": -3935486.73706497}"
195,"{""a"": 29150.630859448313, ""b"": 25177.658203097384, ""c"": -2992639.2520962297}"
196,"{""a"": -7588.8105468624135, ""b"": 22570.541015624636, ""c"": -366149.6396663777}"
197,"{""a"": -46439.98242193282, ""b"": 22402.072265659168, ""c"": 2309357.416450378}"
198,"{""a"": -36420.48632809231, ""b"": 14662.072265581111, ""c"": 1926655.960436499}"
199,"{""a"": -20268.720703067636, ""b"": 27474.486328182473, ""c"": 310938.63492298726}"
200,"{""a"": -792.0000000338947, ""b"": 23470.55859377041, ""c"": -869292.9392562895}"
201,"{""a"": -49546.79296874865, ""b"": 18258.468749932435, ""c"": 2680710.931970349}"
202,"{""a"": -23636.162109386212, ""b"": 23618.86523437433, ""c"": 691853.8194319481}"
203,"{""a"": 37887.13476569762, ""b"": 35020.07226558171, ""c"": -3978616.226861181}"
204,"{""a"": 53375.74804674668, ""b"": 27248.396484459285, ""c"": -4734350.134806537}"
205,"{""a"": 1339.2070312326337, ""b"": 17596.792968744867, ""c"": -783000.3478404029}"
206,"{""a"": -46378.089843716, ""b"": 15187.675781169062, ""c"": 2586379.7912410963}"
207,"{""a"": -27779.748046912824, ""b"": 25336.072265631876, ""c"": 909384.285341679}"
208,"{""a"": 2645.9824218265985, ""b"": 35413.18945311861, ""c"": -1576661.1106287502}"
209,"{""a"": 37375.92773422233, ""b"": 45323.27929683851, ""c"": -4351759.0194973545}"
210,"{""a"": -11418.468749997388, ""b"": 30700.089843762296, ""c"": -424869.6482623842}"
211,"{""a"": -50058.720703192965, ""b"": 22739.044921848486, ""c"": 2542209.7831868646}"
212,"{""a"": 15067.42382810489, ""b"": 21165.837890563773, ""c"": -1867209.5808238387}"
213,"{""a"": 32036.39648449093, ""b"": 1950.486328072795, ""c"": -2273734.557430216}"
214,"{""a"": 38233.45898448799, ""b"": 645.1347655355057, ""c"": -2647769.4512176043}"
215,"{""a"": 29352.9726563076, ""b"": 4800.972656230457, ""c"": -2201937.973914317}"
216,"{""a"": -19776.972656246522, ""b"": 19393.910156218626, ""c"": 596498.6127011951}"
217,"{""a"": -33020.630859428675, ""b"": 18331.189453125495, ""c"": 1548221.6813440002}"
218,"{""a"": -30983.765624990476, ""b"": 7215.117187454838, ""c"": 1847179.9046837452}"
219,"{""a"": -39960.01757817275, ""b"": 8657.279296970853, ""c"": 2406981.403175765}"
220,"{""a"": 34858.810546906214, ""b"": -3298.3066406845974, ""c"": -2262165.0201633647}"
221,"{""a"": -44134.55859376803, ""b"": 25117.91015620275, ""c"": 2038697.8337531013}"
222,"{""a"": -31752.720703170166, ""b"": 22461.837890636278, ""c"": 1294276.5192140786}"
223,"{""a"": 45393.837890714545, ""b"": 11670.486328089843, ""c"": -3571754.7938060244}"
224,"{""a"": 47100.95507794667, ""b"": 18210.25195322658, ""c"": -3947032.606595778}"
225,"{""a"": 8868.251953141622, ""b"": 26607.603515621657, ""c"": -1655342.1252378249}"
226,"{""a"": -47154.97265621379, ""b"": 22264.558593705253, ""c"": 2360300.149901625}"
227,"{""a"": -23387.027343755144, ""b"": 8500.32421877113, ""c"": 1272582.8260835025}"
228,"{""a"": -25873.927734358655, ""b"": 22550.396484362325, ""c"": 888624.9790496709}"
229,"{""a"": 38546.63085919927, ""b"": 39989.513671907735, ""c"": -4221545.320689913}"
230,"{""a"": 307.44140620304324, ""b"": 41716.08984378007, ""c"": -1664747.638894449}"
231,"{""a"": -52293.585937556454, ""b"": 40186.08984374738, ""c"": 2006849.7215225336}"
232,"{""a"": 28766.144531299025, ""b"": 30295.441406192953, ""c"": -3168236.0083018956}"
233,"{""a"": 36906.48632828846, ""b"": 30941.982421814442, ""c"": -3752727.7598013147}"
234,"{""a"": 39410.64843759674, ""b"": 26200.054687393997, ""c"": -3737505.7179321474}"
235,"{""a"": 31130.648437573123, ""b"": 19089.351562473, ""c"": -2888130.93648833}"
236,"{""a"": -22026.25195310178, ""b"": 4968.017578104918, ""c"": 1320527.7030045688}"
237,"{""a"": -27947.513671903755, ""b"": 3206.900390644012, ""c"": 1796806.2333630412}"
238,"{""a"": -39929.76562498739, ""b"": 18195.85546868926, ""c"": 2028300.4278530935}"
239,"{""a"": -33469.92773441724, ""b"": 19209.603515716284, ""c"": 1544438.081041777}"
240,"{""a"": 42518.88281256087, ""b"": 17015.027343687616, ""c"": -3590510.866490978}"
241,"{""a"": -49219.20703124964, ""b"": 34292.17968745412, ""c"": 2025306.8413836223}"
242,"{""a"": -13177.423828154353, ""b"": 23457.603515664345, ""c"": -19175.391237332453}"
243,"{""a"": 46953.351562580785, ""b"": 14114.144531231403, ""c"": -3775195.2571190647}"
244,"{""a"": 47836.79296864219, ""b"": 5279.027343833775, ""c"": -3487090.6372908317}"
245,"{""a"": -5279.748046863948, ""b"": 10293.837890635967, ""c"": -40642.11740597633}"
246,"{""a"": -45392.414062510135, ""b"": 27022.324218724054, ""c"": 2051550.6883708597}"
247,"{""a"": -12546.720703126795, ""b"": 28183.69335938573, ""c"": -248318.40608672588}"
248,"{""a"": -47185.1894530139, ""b"": 24604.57617184153, ""c"": 2270246.0244932077}"
249,"{""a"": 38933.9824217058, ""b"": 28089.3691406434, ""c"": -3778407.190509132}"
250,"{""a"": -28064.865234357043, ""b"": 54347.748046870074, ""c"": -215613.80563336247}"
251,"{""a"": -5883.117187473105, ""b"": 37839.585937467506, ""c"": -1086890.5281646256}"
252,"{""a"": 33898.32421879147, ""b"": -3812.414062585107, ""c"": -2174309.559516089}"
253,"{""a"": 38944.79296888776, ""b"": -11629.441406307888, ""c"": -2212303.6624534638}"
254,"{""a"": 48209.04492198183, ""b"": -17724.21679697826, ""c"": -2607957.9989168365}"
255,"{""a"": 8616.955078155828, ""b"": 3101.7832031249836, ""c"": -710735.8517428392}"
256,"{""a"": -27735.117187522028, ""b"": 45445.67578126087, ""c"": 114925.67181749058}"
257,"{""a"": -6967.441406289284, ""b"": 31935.58593752092, ""c"": -778467.1590557449}"
258,"{""a"": -39717.36914059821, ""b"": -4245.837890679002, ""c"": 2899534.4106179676}"
259,"{""a"": -50669.27929687606, ""b"": 11727.369140773648, ""c"": 3021575.6496499665}"
260,"{""a"": 38741.044921962, ""b"": 34899.134765550785, ""c"": -4036831.0399517794}"
261,"{""a"": -46213.910156251106, ""b"": 15793.910156209444, ""c"": 2549225.461046598}"
262,"{""a"": -239.02734374795799, ""b"": 10684.79296875422, ""c"": -402582.437851869}"
263,"{""a"": 43711.1894531915, ""b"": 10332.017578108804, ""c"": -3403517.9191225744}"
264,"{""a"": 47546.63085920449, ""b"": 22699.458984474237, ""c"": -4154687.9335786444}"
265,"{""a"": -7053.099609395934, ""b"": 19748.162109402714, ""c"": -292083.4297335439}"
266,"{""a"": -41752.810546856424, ""b"": 1153.4238280745194, ""c"": 2822722.9727472994}"
267,"{""a"": -24465.603515615705, ""b"": 8271.333984383971, ""c"": 1355504.2160805506}"
268,"{""a"": -45962.64843738985, ""b"": 22546.792968708905, ""c"": 2267547.8538124226}"
269,"{""a"": 26380.08984361272, ""b"": 30393.351562527823, ""c"": -3007607.7326821047}"
270,"{""a"": -25464.955078075847, ""b"": 14088.955078129206, ""c"": 1194734.567738159}"
271,"{""a"": 29833.20703128764, ""b"": -7719.117187501484, ""c"": -1741041.2505884636}"
272,"{""a"": 34949.5136719556, ""b"": -2834.630859471159, ""c"": -2285076.060858673}"
273,"{""a"": 38197.423828270985, ""b"": 4678.576171813693, ""c"": -2804584.5322952024}"
274,"{""a"": 52646.414062654934, ""b"": 7083.351562376454, ""c"": -3891743.9746590843}"
275,"{""a"": -22287.603515647992, ""b"": 12724.541015633135, ""c"": 1032143.2703210821}"
276,"{""a"": -53319.585937515345, ""b"": 26869.67578121963, ""c"": 2605453.7306467835}"
277,"{""a"": 3785.748046914008, ""b"": 55211.04492188466, ""c"": -2435763.065440072}"
278,"{""a"": -8206.55859367038, ""b"": 49128.4687499644, ""c"": -1371846.325873206}"
279,"{""a"": -71646.48632821563, ""b"": 22621.65820331336, ""c"": 4033006.8496447885}"
280,"{""a"": 46380.234375056236, ""b"": 12787.910156176426, ""c"": -3689156.836963851}"
281,"{""a"": -24474.955078101742, ""b"": -576.7207031537473, ""c"": 1704183.0784443642}"
282,"{""a"": -28730.162109395795, ""b"": 11284.5761718887, ""c"": 1528060.8515169993}"
283,"{""a"": 48635.27929693185, ""b"": 35204.39648438119, ""c"": -4722739.290182366}"
284,"{""a"": 34945.18945303081, ""b"": 30514.306640694533, ""c"": -3598496.49146845}"
285,"{""a"": 17908.57617191626, ""b"": 21105.369140584487, ""c"": -2058368.2618103141}"
286,"{""a"": -43086.95507810763, ""b"": 16072.576171821434, ""c"": 2325586.865125434}"
287,"{""a"": -40209.117187536955, ""b"": 26032.32421878798, ""c"": 1735133.7803916621}"
288,"{""a"": -35472.972656162776, ""b"": 17010.703124971355, ""c"": 1766031.6900879177}"
289,"{""a"": 29746.08984365491, ""b"": -4691.531250001193, ""c"": -1854261.5788069016}"
290,"{""a"": -30787.207031219164, ""b"": 13569.11718747743, ""c"": 1580614.7380798273}"
291,"{""a"": 41478.48632816708, ""b"": 29054.16210938007, ""c"": -3991578.259570961}"
292,"{""a"": 30609.351562549757, ""b"": 16864.558593678703, ""c"": -2764367.188657829}"
293,"{""a"": 36543.58593766295, ""b"": 15345.35156242959, ""c"": -3111910.14479845}"
294,"{""a"": 43030.10742198182, ""b"": 24210.720703026687, ""c"": -3907145.23721293}"
