id,param
69,"{""a"": -30534.76867677618, ""b"": -8959.487914982397, ""c"": 2452586.604475949}"
70,"{""a"": -42998.62060553235, ""b"": -33091.86401356804, ""c"": 4262089.906776684}"
71,"{""a"": -6150.366210907474, ""b"": -21065.624999954525, ""c"": 1258036.1396750964}"
72,"{""a"": -39693.38378901415, ""b"": -12301.885986381254, ""c"": 3213306.749457096}"
73,"{""a"": -13340.23132322081, ""b"": -1545.7489014429702, ""c"": 979405.1591506997}"
74,"{""a"": 53097.747802740734, ""b"": 11436.76757802321, ""c"": -4093759.965519177}"
75,"{""a"": 43359.741210939574, ""b"": 18373.48022461609, ""c"": -3699686.416893415}"
76,"{""a"": 33451.85852050703, ""b"": 32324.606323242628, ""c"": -3571291.184959374}"
77,"{""a"": 32886.035156211474, ""b"": 21669.76318354679, ""c"": -3111108.6719162734}"
78,"{""a"": 16793.975829939674, ""b"": 13563.006591897058, ""c"": -1685812.7225744128}"
79,"{""a"": -32365.118408485152, ""b"": -6019.848632711801, ""c"": 2463566.604438902}"
80,"{""a"": -42072.74780274997, ""b"": -31601.239013584964, ""c"": 4141685.7278113537}"
81,"{""a"": -26510.61401365251, ""b"": -45390.399170016244, ""c"": 3618426.5023827734}"
82,"{""a"": 14728.491210968203, ""b"": -55176.74560550375, ""c"": 1173631.5088646323}"
83,"{""a"": -41694.73571800854, ""b"": -34613.99230933675, ""c"": 4235186.539183848}"
84,"{""a"": -38759.65576183092, ""b"": -15280.883789204192, ""c"": 3269095.718076661}"
85,"{""a"": 2767.510986299346, ""b"": -13749.774169886568, ""c"": 356422.4402471622}"
86,"{""a"": 28945.129394545635, ""b"": -27730.15136713571, ""c"": -888749.9963561854}"
87,"{""a"": 40052.252197382164, ""b"": -41955.74340828965, ""c"": -1089151.6090896653}"
88,"{""a"": 10041.723632750773, ""b"": -51349.49340819409, ""c"": 1343872.739696572}"
89,"{""a"": -4051.0986327130718, ""b"": -39616.864013766186, ""c"": 1848070.0724990352}"
90,"{""a"": -37841.63818362244, ""b"": -26069.622802804566, ""c"": 3633868.07264421}"
91,"{""a"": 12685.770909881936, ""b"": -17371.142578126848, ""c"": -181728.68146156697}"
92,"{""a"": 16007.286879593423, ""b"": -7301.266479480244, ""c"": -808166.9407479775}"
93,"{""a"": 2772.0214844098664, ""b"": -24923.254394542277, ""c"": 798176.0639577978}"
94,"{""a"": -3568.5241699441904, ""b"": -42484.515380962184, ""c"": 1927807.380895488}"
95,"{""a"": -32506.86950689196, ""b"": -31885.867309490382, ""c"": 3493548.144127574}"
96,"{""a"": -16808.64257807551, ""b"": -34315.8508301279, ""c"": 2512855.940344337}"
97,"{""a"": 39009.40246584448, ""b"": -38701.12609856781, ""c"": -1142673.7438320469}"
98,"{""a"": 8294.595336916853, ""b"": -50016.384887678396, ""c"": 1411798.7909155828}"
99,"{""a"": 35039.273071186304, ""b"": -43791.75109860948, ""c"": -669153.8532119503}"
100,"{""a"": -11514.385986282496, ""b"": -33791.63818358006, ""c"": 2129480.3753701677}"
101,"{""a"": -34195.49560552503, ""b"": -37482.769775312845, ""c"": 3831676.816918205}"
102,"{""a"": -31828.491210988308, ""b"": -32634.008788904513, ""c"": 3477535.251278977}"
103,"{""a"": -23755.49011229672, ""b"": -31657.516479516766, ""c"": 2884929.485596128}"
104,"{""a"": -38728.15246558101, ""b"": -32963.62609876712, ""c"": 3964111.706531856}"
105,"{""a"": 32060.27526860182, ""b"": 479.2510985961417, ""c"": -2216581.573984023}"
106,"{""a"": 23447.24121098123, ""b"": 34492.51098632843, ""c"": -2970301.842662011}"
107,"{""a"": 33766.86401367433, ""b"": 40138.87939455663, ""c"": -3901908.9758846564}"
108,"{""a"": 38467.14477536859, ""b"": 44897.60742179899, ""c"": -4412722.474353087}"
109,"{""a"": 7997.6074216304205, ""b"": 56219.62280280277, ""c"": -2768667.027566175}"
110,"{""a"": 20171.255493196397, ""b"": 32062.47253420886, ""c"": -2649263.3052173015}"
111,"{""a"": -7852.478027375659, ""b"": -29112.78076170838, ""c"": 1693689.2205218007}"
112,"{""a"": -9679.50439453409, ""b"": -66375.00000006422, ""c"": 3292492.0112179443}"
113,"{""a"": -11129.644775411918, ""b"": -47561.627197278176, ""c"": 2648186.353639653}"
114,"{""a"": -59095.10192903573, ""b"": -24865.87829562594, ""c"": 5044681.16065606}"
115,"{""a"": -24450.787353619067, ""b"": -41107.489013738224, ""c"": 3307625.4719488155}"
116,"{""a"": -1061.9659422984726, ""b"": -53117.990112297644, ""c"": 2176155.3598495806}"
117,"{""a"": 32153.604125930797, ""b"": -38516.61071761593, ""c"": -682610.4793426844}"
118,"{""a"": 50545.12939459856, ""b"": -37992.37060552131, ""c"": -1966650.3225123116}"
119,"{""a"": 25432.855224710485, ""b"": -54482.62939456613, ""c"": 410447.03534141794}"
120,"{""a"": -31451.605224701972, ""b"": -54205.88378891859, ""c"": 4307395.802956299}"
121,"{""a"": -30261.373901410097, ""b"": -47932.88269049858, ""c"": 3977587.7742366297}"
122,"{""a"": -22609.0619255668, ""b"": -26710.867309676825, ""c"": 2612694.0506754396}"
123,"{""a"": 19614.705882337388, ""b"": -3112.8662109169454, ""c"": -1221668.9713580993}"
124,"{""a"": 24944.995117121704, ""b"": -14268.35632317396, ""c"": -1146861.2724832734}"
125,"{""a"": -8746.874999811173, ""b"": -49586.62719731283, ""c"": 2563769.435360315}"
126,"{""a"": -41888.28735357512, ""b"": -45625.50659168706, ""c"": 4680255.004226427}"
127,"{""a"": -23321.228027301313, ""b"": -27301.519775451707, ""c"": 2682250.1798929973}"
128,"{""a"": 32875.872802846236, ""b"": -10270.129394523065, ""c"": -1846023.6542972426}"
129,"{""a"": 28768.49670407952, ""b"": -13295.242309537527, ""c"": -1444653.720771573}"
130,"{""a"": 40182.769775292014, ""b"": -45137.27416984411, ""c"": -968837.8386498733}"
131,"{""a"": -25827.758788928266, ""b"": -45967.51098631536, ""c"": 3592959.347104849}"
132,"{""a"": -30218.637085002956, ""b"": -31939.86511224953, ""c"": 3339643.6911170348}"
133,"{""a"": -46795.49560561461, ""b"": -25798.480224377687, ""c"": 4234323.085335625}"
134,"{""a"": -26617.483520495374, ""b"": -8945.974731491398, ""c"": 2183367.930726066}"
135,"{""a"": -30022.88818335469, ""b"": -13483.135986428955, ""c"": 2596452.633219697}"
136,"{""a"": 16566.751098715893, ""b"": -40137.75329593949, ""c"": 452717.4330250968}"
137,"{""a"": -3110.641479495966, ""b"": -32099.60632328287, ""c"": 1485511.612703284}"
138,"{""a"": 32199.7741699204, ""b"": -9621.00219728452, ""c"": -1826936.8713065241}"
139,"{""a"": 17823.36730956031, ""b"": 7831.137084941754, ""c"": -1530044.8782715648}"
140,"{""a"": 2348.986816359, ""b"": 22801.51977539331, ""c"": -1059595.2823989014}"
141,"{""a"": 43800.787353870975, ""b"": 28977.758788920706, ""c"": -4149621.760783865}"
142,"{""a"": 30614.61181642467, ""b"": 28056.390380803216, ""c"": -3207848.491248128}"
143,"{""a"": 18214.865112362066, ""b"": -1042.8497313816151, ""c"": -1205983.6066043586}"
144,"{""a"": -37242.00439463109, ""b"": -21638.232421825625, ""c"": 3416361.439625874}"
145,"{""a"": -54681.72912634895, ""b"": -22634.99450655264, ""c"": 4653391.350928373}"
146,"{""a"": 6359.600830146233, ""b"": -41617.144775352135, ""c"": 1211757.2515044203}"
147,"{""a"": -20513.232421768247, ""b"": -40965.76538088918, ""c"": 3031656.828904673}"
148,"{""a"": 27048.36730950657, ""b"": -31010.641479392296, ""c"": -628714.2026973251}"
149,"{""a"": 46655.996704203804, ""b"": -22540.51208502472, ""c"": -2310431.990177842}"
150,"{""a"": 39851.99890152675, ""b"": -16580.26428235779, ""c"": -2078678.622060826}"
151,"{""a"": -18813.372802769987, ""b"": -43914.385986297, ""c"": 3032232.565903926}"
152,"{""a"": -39039.752197296846, ""b"": -54047.241211004366, ""c"": 4822458.910367031}"
153,"{""a"": -48054.71622239686, ""b"": -39454.870605592376, ""c"": 4864936.2977242675}"
154,"{""a"": 7726.232192080542, ""b"": -23385.360717723823, ""c"": 396776.39434968506}"
155,"{""a"": 45664.01367177299, ""b"": -22907.263183495117, ""c"": -2229099.2151000393}"
156,"{""a"": 21753.012084862195, ""b"": 31052.27966319644, ""c"": -2716014.013028603}"
157,"{""a"": -22818.38378911825, ""b"": -22478.631591757476, ""c"": 2457176.6274970784}"
158,"{""a"": -20938.48571764719, ""b"": -62255.264282322765, ""c"": 3900650.5133694704}"
159,"{""a"": 682.8552244848405, ""b"": -49476.379394459385, ""c"": 1912336.3056163576}"
160,"{""a"": 32533.895873977646, ""b"": -18023.64807124567, ""c"": -1516041.8343491603}"
161,"{""a"": 52319.25659157023, ""b"": -2083.502197125461, ""c"": -3503558.6418662113}"
162,"{""a"": -24811.88049316089, ""b"": -14405.630493107976, ""c"": 2275507.0950598205}"
163,"{""a"": -38746.14257815441, ""b"": -20921.64916983762, ""c"": 3489183.174765226}"
164,"{""a"": -32335.8673097425, ""b"": -32995.156860196745, ""c"": 3526598.9495753967}"
165,"{""a"": -41315.6249999615, ""b"": -49609.14916994753, ""c"": 4799590.491110127}"
166,"{""a"": -31822.86071761368, ""b"": -28573.87390152412, ""c"": 3316573.766428955}"
167,"{""a"": 36778.46374511835, ""b"": -20330.99670417179, ""c"": -1717529.2900821415}"
168,"{""a"": -13112.979125910359, ""b"": -38578.51867681004, ""c"": 2428193.467389488}"
169,"{""a"": 32262.75329597962, ""b"": -51117.76428229147, ""c"": -190748.86850276176}"
170,"{""a"": 9948.367309445886, ""b"": -60757.88269030594, ""c"": 1722117.3860204944}"
171,"{""a"": -8824.520873989257, ""b"": -56679.757690493076, ""c"": 2849660.173568886}"
172,"{""a"": 21690.032959200227, ""b"": -29571.73461926813, ""c"": -316909.3662207165}"
173,"{""a"": 23864.611816441527, ""b"": 210.38818356938282, ""c"": -1643537.7743850034}"
174,"{""a"": 42022.12829586376, ""b"": 12252.365112442349, ""c"": -3366325.259509286}"
175,"{""a"": -24330.377197382266, ""b"": -3871.1425780544087, ""c"": 1827327.040463898}"
176,"{""a"": -34809.741211286455, ""b"": -35657.99560527854, ""c"": 3803540.8330395157}"
177,"{""a"": 6772.494506718625, ""b"": -36960.72692864454, ""c"": 999315.8643166502}"
178,"{""a"": -23395.495605297187, ""b"": -35142.7368164254, ""c"": 2999415.33357662}"
179,"{""a"": 32111.993408182905, ""b"": -47279.22363278978, ""c"": -333369.18297527777}"
180,"{""a"": 19906.86950688476, ""b"": -34063.851928761425, ""c"": -17421.08002607707}"
181,"{""a"": 48501.013183767434, ""b"": -21923.9868165441, ""c"": -2461579.965582653}"
182,"{""a"": 1342.1173095787058, ""b"": -23394.369506842173, ""c"": 836303.2980801138}"
183,"{""a"": -41865.737915106, ""b"": -30591.018676824067, ""c"": 4089313.51460988}"
184,"{""a"": -46300.264246235136, ""b"": -44221.50878921079, ""c"": 4932829.660667659}"
185,"{""a"": -4268.098000906368, ""b"": -49411.14807122171, ""c"": 2249853.2032033647}"
186,"{""a"": 44192.01660142645, ""b"": -35489.27307119423, ""c"": -1630533.6513628585}"
187,"{""a"": 24555.377197059173, ""b"": -16765.90576164369, ""c"": -1018009.011959328}"
188,"{""a"": 21696.76208498101, ""b"": -10552.505493193901, ""c"": -1067539.2151796417}"
189,"{""a"": 10054.110717822232, ""b"": -46283.61511229661, ""c"": 1143391.1198159738}"
190,"{""a"": -26592.73681660542, ""b"": -62779.50439437607, ""c"": 4309267.422798054}"
191,"{""a"": 5586.740112319909, ""b"": -40009.48791508645, ""c"": 1201698.0059975334}"
192,"{""a"": 34319.25659159607, ""b"": -11002.478027268997, ""c"": -1916062.6985289128}"
193,"{""a"": 15982.882690361876, ""b"": -21475.112915073143, ""c"": -244056.8290192691}"
194,"{""a"": -44554.5043945496, ""b"": -49945.495605329794, ""c"": 5035017.226649819}"
195,"{""a"": -31127.618408241564, ""b"": -33271.874999790714, ""c"": 3454626.134294596}"
196,"{""a"": -47761.880493114055, ""b"": -11419.876098717403, ""c"": 3732382.6242217133}"
197,"{""a"": -29820.382690174345, ""b"": -28011.373901471114, ""c"": 3156908.8994006473}"
198,"{""a"": 44851.4923095802, ""b"": -46329.75769045662, ""c"": -1243910.2541194865}"
199,"{""a"": 1905.7708740199944, ""b"": -51174.014282197284, ""c"": 1895212.936491998}"
200,"{""a"": 26826.745605551896, ""b"": -48217.5109864344, ""c"": 67751.87129823667}"
201,"{""a"": 25390.11840815022, ""b"": -48583.13598634387, ""c"": 180821.7321362116}"
202,"{""a"": -17923.507690177765, ""b"": -59004.02526873836, ""c"": 3566200.6123862057}"
203,"{""a"": 7333.868408270392, ""b"": -62656.89697267244, ""c"": 1976559.3457525524}"
204,"{""a"": -2688.7390135497435, ""b"": -51529.50439449202, ""c"": 2224868.7602973757}"
205,"{""a"": 32405.630493138455, ""b"": -27401.632690352606, ""c"": -1138520.450364448}"
206,"{""a"": -2061.007690465619, ""b"": -23930.99670409291, ""c"": 1091039.0603582656}"
207,"{""a"": -11548.141479551596, ""b"": -37675.112915015765, ""c"": 2285801.311518966}"
208,"{""a"": -10981.10961925623, ""b"": -41880.37719727916, ""c"": 2413080.1958092554}"
209,"{""a"": 132.7423096080486, ""b"": -49473.00109856758, ""c"": 1949882.2088037282}"
210,"{""a"": 29347.860717606858, ""b"": -58100.61950664697, ""c"": 284251.82320801204}"
211,"{""a"": 9450.027465867164, ""b"": -58095.016479495636, ""c"": 1650809.7559173272}"
212,"{""a"": 34363.11950696018, ""b"": -45640.145874041205, ""c"": -552879.049728596}"
213,"{""a"": -1573.8739013347315, ""b"": -27115.878295870723, ""c"": 1183742.3535580756}"
214,"{""a"": -39581.98242187693, ""b"": -19286.993408270624, ""c"": 3485570.013041435}"
215,"{""a"": -23245.441750869624, ""b"": -32436.007690487517, ""c"": 2882863.406704629}"
216,"{""a"": -11391.865808881217, ""b"": -44173.11401358606, ""c"": 2532306.535538741}"
217,"{""a"": 21117.993163963176, ""b"": -24567.70935053532, ""c"": -476615.1706075114}"
218,"{""a"": 2940.737915037699, ""b"": -35126.99890141708, ""c"": 1190154.5851918843}"
219,"{""a"": 14678.99780276307, ""b"": -12707.995605511838, ""c"": -500996.8891833095}"
220,"{""a"": 32276.23901358974, ""b"": 7818.75000008737, ""c"": -2519293.777013505}"
221,"{""a"": -3383.9813232880792, ""b"": -21116.244506868166, ""c"": 1070452.8195387237}"
222,"{""a"": -4552.899169859898, ""b"": -56955.37719736741, ""c"": 2567088.8643643954}"
223,"{""a"": 16371.002197240872, ""b"": -57874.49340833771, ""c"": 1167921.5355752555}"
224,"{""a"": 18455.63049318283, ""b"": -31926.35192878955, ""c"": -636.3399945187791}"
225,"{""a"": -45429.73022466619, ""b"": -5053.491210864115, ""c"": 3320734.415444418}"
226,"{""a"": -39795.748901548395, ""b"": -12183.755493008575, ""c"": 3215942.5393052986}"
227,"{""a"": -50284.121704078134, ""b"": -22845.382690540544, ""c"": 4357060.865672024}"
228,"{""a"": 323.98681645749576, ""b"": -33876.013183640476, ""c"": 1319902.4309065328}"
229,"{""a"": 41388.739013653045, ""b"": -42239.245605551405, ""c"": -1167922.3721191583}"
230,"{""a"": 18283.50219725611, ""b"": -50309.967041101554, ""c"": 736914.823444602}"
231,"{""a"": 9097.888183558849, ""b"": -51915.34423833864, ""c"": 1430872.5971115974}"
232,"{""a"": 39032.99560542872, ""b"": -47463.739013826096, ""c"": -799973.2740313772}"
233,"{""a"": -18568.13049290693, ""b"": -50041.104126241145, ""c"": 3256199.5871510096}"
234,"{""a"": 4623.733520467543, ""b"": -43033.47473150949, ""c"": 1387020.209302481}"
235,"{""a"": -14192.990112291958, ""b"": -39946.48132323969, ""c"": 2556947.664793949}"
236,"{""a"": 23050.140380904606, ""b"": -43214.61181644019, ""c"": 128879.58753028007}"
237,"{""a"": 6172.860717800056, ""b"": -45563.62609871082, ""c"": 1380641.123582188}"
238,"{""a"": 1973.2269287720317, ""b"": -53574.74670422426, ""c"": 1985657.126587568}"
239,"{""a"": -12049.83215337347, ""b"": -61822.128295980714, ""c"": 3274668.126662481}"
240,"{""a"": 8569.088745145893, ""b"": -61597.12829591876, ""c"": 1849648.0619266275}"
241,"{""a"": 1378.124999975335, ""b"": -33436.12060551626, ""c"": 1230572.8878056959}"
242,"{""a"": 13313.28735355147, ""b"": -9335.247802771595, ""c"": -541775.1546030417}"
243,"{""a"": 16629.730224690153, ""b"": -7919.989013739327, ""c"": -825530.2634763937}"
244,"{""a"": 417.37060545383844, ""b"": -10702.111816419634, ""c"": 398194.638978604}"
245,"{""a"": -39979.11071778554, ""b"": -20125.112915128964, ""c"": 3545981.202374073}"
246,"{""a"": 660.7048483367482, ""b"": -31979.251098697478, ""c"": 1222218.9598979044}"
247,"{""a"": -11000.132123174846, ""b"": -46058.64257814915, ""c"": 2579913.3950177943}"
248,"{""a"": -1414.0136718803958, ""b"": -40731.75659182568, ""c"": 1710652.183007796}"
249,"{""a"": 20075.61950683114, ""b"": -26692.84973133936, ""c"": -318367.1549263439}"
250,"{""a"": -10775.25329589396, ""b"": -40792.48352051648, ""c"": 2354809.5213852287}"
251,"{""a"": 10655.996704050922, ""b"": -14244.735717799394, ""c"": -164316.24990394764}"
252,"{""a"": 23667.76428232558, ""b"": 9258.755493155742, ""c"": -1985687.3330753113}"
253,"{""a"": 21874.493408219, ""b"": -8381.249999975247, ""c"": -1165570.9405767135}"
254,"{""a"": 29064.385986219764, ""b"": -46582.91015618962, ""c"": -149186.49409742988}"
255,"{""a"": -33094.14367663542, ""b"": -33674.66125488562, ""c"": 3605394.488547622}"
256,"{""a"": -49414.471435603176, ""b"": -5013.006591712678, ""c"": 3592553.563660202}"
257,"{""a"": -30702.392578223335, ""b"": -2991.357421740715, ""c"": 2228662.7391371825}"
258,"{""a"": -30755.236816358858, ""b"": -20951.971435588246, ""c"": 2942055.1274474193}"
259,"{""a"": 18191.24450671704, ""b"": -47317.48352040254, ""c"": 624883.7917673049}"
260,"{""a"": 30094.84863289486, ""b"": -45527.618408231436, ""c"": -262817.0989348925}"
261,"{""a"": 38828.265380817604, ""b"": -46707.76977534531, ""c"": -815611.3767689429}"
262,"{""a"": 2482.8826904564135, ""b"": -59032.15026861606, ""c"": 2166204.8681875416}"
263,"{""a"": 16963.8793944989, ""b"": -34799.6337889772, ""c"": 214532.24882392318}"
264,"{""a"": -26768.270873898982, ""b"": -1953.0120851236352, ""c"": 1918708.2315652682}"
265,"{""a"": -22406.616211027558, ""b"": 26269.848632879402, ""c"": 503953.2016636947}"
266,"{""a"": 1370.2423095622312, ""b"": 34649.97253410594, ""c"": -1459701.2212718604}"
267,"{""a"": 20757.376098649365, ""b"": 24647.634887738204, ""c"": -2395612.212771386}"
268,"{""a"": 26202.392578179344, ""b"": 9259.881591731602, ""c"": -2161416.6856929855}"
269,"{""a"": 14743.103027404282, ""b"": -15528.405761789218, ""c"": -394901.9247755419}"
270,"{""a"": -888.7390136794759, ""b"": -31211.993408196435, ""c"": 1298421.419021864}"
271,"{""a"": -3438.006591812199, ""b"": -30590.9912108794, ""c"": 1448966.8816592179}"
272,"{""a"": -29484.008789080846, ""b"": -15882.769775384295, ""c"": 2656709.1260767556}"
273,"{""a"": -10797.720336940525, ""b"": 14989.498901351632, ""c"": 153142.8267388821}"
274,"{""a"": 18491.61071785205, ""b"": 35823.36730946198, ""c"": -2682178.5058528646}"
275,"{""a"": 12704.617309555419, ""b"": 24456.36291502978, ""c"": -1835418.9600358417}"
276,"{""a"": -27679.50439452821, ""b"": 9292.510986303285, ""c"": 1538343.042733011}"
277,"{""a"": 3786.379825341947, ""b"": 5526.013183601339, ""c"": -474759.4212730558}"
278,"{""a"": 7016.799747244805, ""b"": -2858.615112318301, ""c"": -365386.1592082446}"
279,"{""a"": -18480.004882757552, ""b"": -8129.251098681623, ""c"": 1594964.4429747874}"
280,"{""a"": 36178.88488740175, ""b"": 3540.371704284051, ""c"": -2617503.06106801}"
281,"{""a"": 4543.862914990665, ""b"": -13782.376098654086, ""c"": 236750.3163417456}"
282,"{""a"": -9982.122802720169, ""b"": -35011.12060554813, ""c"": 2071939.3455755878}"
283,"{""a"": 20441.271972696657, ""b"": -34649.999999982094, ""c"": -29269.02824749839}"
284,"{""a"": 34610.6140136785, ""b"": -26519.62280273652, ""c"": -1322559.1015476086}"
285,"{""a"": 25774.914550621754, ""b"": 2235.3881836468936, ""c"": -1852592.5862033155}"
286,"{""a"": -52627.53295897451, ""b"": 12150.000000114, ""c"": 3134827.709597175}"
287,"{""a"": -39948.733520571455, ""b"": -6444.003295830356, ""c"": 2999594.323587187}"
288,"{""a"": -22736.288452251145, ""b"": -25897.494506721734, ""c"": 2587172.8431421835}"
289,"{""a"": -6403.491210888805, ""b"": -40254.73022464877, ""c"": 2033668.3569546973}"
290,"{""a"": 24451.88598617936, ""b"": -44501.60522453609, ""c"": 83945.45023314324}"
291,"{""a"": 9458.981323251328, ""b"": -31916.244506847215, ""c"": 615648.4313428971}"
292,"{""a"": 40725.027465791, ""b"": -11996.987915018166, ""c"": -2317423.405249362}"
293,"{""a"": -1092.3706054654783, ""b"": 2005.8837890654465, ""c"": -338.6279452873292}"
294,"{""a"": -18506.249999971875, ""b"": 16818.75000002114, ""c"": 609736.6013155932}"
